date,unemployment,vfci
1985-01-01,0.123517393162749,-0.828614179552828
1985-04-01,1.7808592492462,-1.48422397428839
1985-07-01,-0.312109290421951,0.593529802153109
1985-10-01,0.63587741297143,-0.162264881263504
1986-01-01,0.843869165322487,0.16139443943505
1986-04-01,1.69209209262556,-0.955881918142722
1986-07-01,-0.604635339877741,-0.199768382591218
1986-10-01,-0.118655802967715,0.235801899896599
1987-01-01,-0.546120000225392,0.687737688433946
1987-04-01,0.329212828321404,-1.02355652734748
1987-07-01,-0.374726928022627,-0.778890132179276
1987-10-01,-1.00983605910663,1.12476566240125
1988-01-01,0.527616345329854,-1.14257121816034
1988-04-01,-1.16618008689546,0.384244643380938
1988-07-01,0.157650256323068,0.348508494903609
1988-10-01,-1.21326784141268,0.742726279379334
1989-01-01,-0.577378025216134,0.896913846862407
1989-04-01,-0.438105048811666,0.925015735628847
1989-07-01,0.033887208350118,-0.462030060429558
1989-10-01,0.153843861626457,0.33792525389644
1990-01-01,-0.778642264006391,-0.032681170736653
1990-04-01,0.0115180739664519,-0.184670850463527
1990-07-01,0.767818351361381,0.0537524459702114
1990-10-01,1.2120827421703,-1.04363765617935
1991-01-01,1.19619013141189,-0.981629298466471
1991-04-01,-1.60082437140045,1.25112448301564
1991-07-01,-0.0467895832770905,-0.14939491194614
1991-10-01,0.48274875180234,-0.594607506463265
1992-01-01,-0.492068356580102,0.114952942443249
1992-04-01,0.520321467348743,-0.710302588273151
1992-07-01,-0.147707432788002,-0.0285882642246881
1992-10-01,-0.227910840712893,-0.587217064414329
1993-01-01,0.128528987340946,-0.127858251934304
1993-04-01,0.557675429580569,-0.0855240036166544
1993-07-01,-0.473249957532849,0.703507664875793
1993-10-01,-0.00485207237662663,-0.691311255830659
1994-01-01,0.578665950565916,-0.119534479013066
1994-04-01,-1.00825553997492,0.136054981599565
1994-07-01,0.216026375100268,-0.147991976095831
1994-10-01,-0.77310571703686,0.332649461549709
1995-01-01,0.244170270910304,0.268613639762805
1995-04-01,0.899243144180595,0.495020731791539
1995-07-01,-0.569270073139097,0.534556393686546
1995-10-01,0.373958953016865,0.160378077960287
1996-01-01,0.0704037305353681,-0.222793729510873
1996-04-01,-0.319477956190623,0.203243929642602
1996-07-01,0.223722407845761,-0.234020887139779
1996-10-01,0.448108445898797,-0.0553094393184791
1997-01-01,0.239281042351985,0.0843149923052242
1997-04-01,-0.224542217158396,0.0712847953328969
1997-07-01,-0.17118104047383,0.328506912188366
1997-10-01,-0.165178208667335,0.666201314520679
1998-01-01,0.538945925555214,-0.343690061148219
1998-04-01,-0.41800162957803,0.129422426920948
1998-07-01,0.239870867694937,0.972643489441091
1998-10-01,-0.90966071824162,-0.0559913328923299
1999-01-01,0.562199088192784,-0.794082500065361
1999-04-01,-0.288026808646354,0.039997699529239
1999-07-01,-0.262643192547414,0.0614342234083499
1999-10-01,-0.694806029046657,0.406432239780465
2000-01-01,-0.599821472410589,0.752242020961057
2000-04-01,-0.683924853574445,0.539827019670028
2000-07-01,0.00781001435185863,0.287087493480574
2000-10-01,-1.09757277879086,0.976618889299614
2001-01-01,0.449989299381679,-0.238798586774396
2001-04-01,0.227175921645422,-1.01788092730235
2001-07-01,0.63978169053445,-0.456301104244574
2001-10-01,1.35039948226919,-1.47372250438726
2002-01-01,-0.731859746743537,-0.0701325188893455
2002-04-01,-0.462090675885039,0.04599061437675
2002-07-01,0.395587819226522,0.103849625054601
2002-10-01,1.4722999473873,-1.24937105977509
2003-01-01,-0.261454959708173,0.622030076215847
2003-04-01,1.29867652676706,-0.849816051806585
2003-07-01,0.166268450958434,-1.01431421471607
2003-10-01,-0.878681277465678,0.0897150098236363
2004-01-01,0.804097211192871,-0.832289170679519
2004-04-01,1.06075525780992,-1.24535727247437
2004-07-01,-0.455378681341004,0.168226027162811
2004-10-01,0.655938153986193,0.00191097329151257
2005-01-01,0.367203995315024,0.131852605422439
2005-04-01,-0.355060980620464,0.287246436542015
2005-07-01,0.516220221004329,0.0246327541796064
2005-10-01,0.611392063033725,-0.0934142055218105
2006-01-01,-0.893124784376071,0.47223413348946
2006-04-01,0.0826178040865561,0.341030164579341
2006-07-01,0.083670793756139,0.426084928164177
2006-10-01,-1.44202485200809,0.964902064499822
2007-01-01,-0.233785188567393,0.570099452069834
2007-04-01,-0.67873138042396,0.160860703079746
2007-07-01,-0.858386487577229,1.09476078587754
2007-10-01,-0.722745913650614,0.0549955756661402
2008-01-01,0.00531952928834872,-0.549789632946411
2008-04-01,0.430897985929785,-1.01352313284086
2008-07-01,1.83236293354538,-0.481254291364759
2008-10-01,3.23753053892651,-2.74251808836238
2009-01-01,1.8597565980581,-0.0228302576260615
2009-04-01,-0.332979337266998,1.06549573482137
2009-07-01,-0.833099145170364,1.42240210840864
2009-10-01,0.897889970373202,0.0107269634990771
2010-01-01,-0.693554992738943,0.660457810320814
2010-04-01,-0.0437816436330943,0.409873560554249
2010-07-01,0.937143131796826,-0.151452383665135
2010-10-01,0.380202511412653,0.0707629756653401
2011-01-01,-0.396037095856667,-0.309744792383196
2011-04-01,1.38205870161156,-0.281707023369951
2011-07-01,0.00858550790335359,1.19953244146147
2011-10-01,-0.187385625446571,-0.402449655840391
2012-01-01,-0.354581124904987,0.0606771309421968
2012-04-01,0.903147338283667,-0.00516708626297175
2012-07-01,-0.0531514789981498,0.0439765919602101
2012-10-01,-0.144223090690792,0.522227960358179
2013-01-01,0.563380223371989,-0.501220709963768
2013-04-01,-0.151690792523921,0.0767940365638951
2013-07-01,0.0315121188478007,-0.852640066257599
2013-10-01,-0.781356640620412,0.413635409015568
2014-01-01,0.163580148127635,-0.071495247168996
2014-04-01,-0.80045505628688,-0.18233822895168
2014-07-01,-0.0817299468270382,0.0843903699284555
2014-10-01,-0.761337498148165,-0.0371256355749839
2015-01-01,0.63469434991837,-0.580983301566476
2015-04-01,-0.136225806783587,-0.350713194701603
2015-07-01,-0.896839687523189,0.280237882549362
2015-10-01,-0.469673518470514,-0.170646278438434
2016-01-01,-0.730161519856252,0.312172018067262
2016-04-01,-0.216891178877839,0.459481758501355
2016-07-01,-0.649632043891507,0.535719065240851
2016-10-01,-0.446120929236715,-0.383124337352139
2017-01-01,-1.68408152225397,0.7860523536753
