h,impulse,response,mean,median,lower,upper,version,model
18,Main,investment,-0.391546169872663,-0.31750564904795,-0.932146919303358,0.174245781410366,replication,bayesian_td632
18,Main,consumption,-0.295888783110106,-0.284984923568747,-0.464304929020564,-0.129690729951714,replication,bayesian_td632
18,Main,hours_worked,-0.140402354138391,-0.123817233877067,-0.282439358372602,0.0110210407754135,replication,bayesian_td632
18,Main,unemployment,0.11351788551448,0.109110406321302,0.0307877313439601,0.191499589554701,replication,bayesian_td632
18,Main,labor_share,-0.17163957881737,-0.164893440352057,-0.24832167946028,-0.0956522201084077,replication,bayesian_td632
18,Main,interest,-0.0268653669247862,-0.0233156273991561,-0.058956439888909,0.0058598226786893,replication,bayesian_td632
18,Main,inflation,-0.0213417992819464,-0.0200993168175603,-0.0418006952116906,-0.00110729726485591,replication,bayesian_td632
18,Main,productivity,-0.12226677956044,-0.114429121754266,-0.271451928319322,0.0308901091510889,replication,bayesian_td632
18,Main,TFP,-0.255379181517206,-0.248615089968678,-0.384806328144377,-0.118921099347464,replication,bayesian_td632
19,Main,output,-0.374053020068606,-0.349267004326,-0.601888217333318,-0.151639976322002,replication,bayesian_td632
19,Main,investment,-0.328450213375516,-0.263399938622527,-0.877011487889648,0.220268254172346,replication,bayesian_td632
19,Main,consumption,-0.28980817352554,-0.279059667733779,-0.461656223570481,-0.115854655095747,replication,bayesian_td632
19,Main,hours_worked,-0.115767625239493,-0.103335500158092,-0.256970071841383,0.0362053108906228,replication,bayesian_td632
19,Main,unemployment,0.0930731205895925,0.0875946214719946,0.0102335647761155,0.170910223046059,replication,bayesian_td632
19,Main,labor_share,-0.156467976720955,-0.148981907720889,-0.235022886834261,-0.0793764998721957,replication,bayesian_td632
19,Main,interest,-0.023709548809947,-0.0203861528867937,-0.0562336319846888,0.00921631010049331,replication,bayesian_td632
19,Main,inflation,-0.0199315670082421,-0.0185198603142978,-0.0400659633706184,0.00027435722410372,replication,bayesian_td632
19,Main,productivity,-0.141563835733342,-0.133535436611397,-0.296081327535469,0.0198956238654244,replication,bayesian_td632
19,Main,TFP,-0.259034223258323,-0.253752256973805,-0.392194216663142,-0.117818352910619,replication,bayesian_td632
20,Main,output,-0.359982583883815,-0.337573801773435,-0.590174803520513,-0.130945374588902,replication,bayesian_td632
20,Main,investment,-0.278815132908466,-0.222730640177813,-0.814479735706491,0.257717411379424,replication,bayesian_td632
20,Main,consumption,-0.284719177850801,-0.272792986760037,-0.458729163149219,-0.106677113074163,replication,bayesian_td632
20,Main,hours_worked,-0.0942642258932591,-0.0767982097880059,-0.232946007555745,0.0548158092053356,replication,bayesian_td632
20,Main,unemployment,0.0745499034253368,0.0670162353132287,-0.0059596754608708,0.150048013341962,replication,bayesian_td632
20,Main,labor_share,-0.140631664018616,-0.133795115132286,-0.221009856912742,-0.0634534218345521,replication,bayesian_td632
20,Main,interest,-0.0207406707225107,-0.0176056410013014,-0.0534272622703463,0.0121036248801546,replication,bayesian_td632
20,Main,inflation,-0.0185511922370012,-0.0173549947042159,-0.0378901143422903,0.00148170597926348,replication,bayesian_td632
20,Main,productivity,-0.160721371082923,-0.154241110125815,-0.317781564835399,0.00109815372745872,replication,bayesian_td632
20,Main,TFP,-0.261499379742627,-0.253266650774118,-0.396053173592559,-0.116532700954003,replication,bayesian_td632
21,Main,output,-0.348572283626182,-0.32810689729615,-0.582047409841827,-0.115151428692739,replication,bayesian_td632
21,Main,investment,-0.241640965851746,-0.187338117184919,-0.7649245207441,0.285866959562222,replication,bayesian_td632
21,Main,consumption,-0.280708696293497,-0.266760755746477,-0.461854036517208,-0.0983120793755256,replication,bayesian_td632
21,Main,hours_worked,-0.0759102811259697,-0.057490061714313,-0.212100677154351,0.0725022472470423,replication,bayesian_td632
21,Main,unemployment,0.0580236069984411,0.0503930668192131,-0.0193647089576508,0.134353900694505,replication,bayesian_td632
21,Main,labor_share,-0.124595475325686,-0.117953487183878,-0.204536973219797,-0.0477292184589245,replication,bayesian_td632
21,Main,interest,-0.0180194511697807,-0.0151748057269595,-0.050312090059022,0.0148769441449327,replication,bayesian_td632
21,Main,inflation,-0.0172332293486636,-0.0159140717894032,-0.0364743658795872,0.00228185242088408,replication,bayesian_td632
21,Main,productivity,-0.179364166400151,-0.173227448121282,-0.339708377805961,-0.0130872212643479,replication,bayesian_td632
21,Main,TFP,-0.262913209331061,-0.2528505126393,-0.398947108406403,-0.116089818849214,replication,bayesian_td632
22,Main,output,-0.339685016624686,-0.317442803076823,-0.571272829813387,-0.106583426791275,replication,bayesian_td632
22,Main,investment,-0.215772511480897,-0.158229104347419,-0.723927061773332,0.29429736781616,replication,bayesian_td632
22,Main,consumption,-0.277815568828753,-0.261077680203131,-0.462127774474427,-0.0946794449036945,replication,bayesian_td632
22,Main,hours_worked,-0.060640366207374,-0.0442176920854604,-0.194673978815272,0.0861443650839858,replication,bayesian_td632
22,Main,unemployment,0.0435077159888004,0.0335435617702992,-0.0334932749008999,0.118399221049438,replication,bayesian_td632
22,Main,labor_share,-0.108752018776094,-0.102908192669751,-0.185918914314761,-0.0317026637920042,replication,bayesian_td632
22,Main,interest,-0.0155881112603098,-0.0132270465201515,-0.0476702168821971,0.0175325765941202,replication,bayesian_td632
22,Main,inflation,-0.0160015060844288,-0.0145247067029628,-0.0343000092839626,0.0035741613350324,replication,bayesian_td632
22,Main,productivity,-0.197185815261643,-0.189537504842255,-0.36168335279064,-0.0255358299941141,replication,bayesian_td632
22,Main,TFP,-0.263413220101138,-0.251255653723671,-0.401784829221479,-0.116668581999713,replication,bayesian_td632
23,Main,output,-0.333140303439237,-0.308987948887594,-0.568530861625302,-0.0970352730873396,replication,bayesian_td632
23,Main,investment,-0.199958151042639,-0.144072044012877,-0.697335295447674,0.298709452677402,replication,bayesian_td632
23,Main,consumption,-0.276038484985672,-0.259837250649581,-0.46374214712482,-0.0915131883810094,replication,bayesian_td632
23,Main,hours_worked,-0.0483221656369841,-0.0355486706469651,-0.181703103648934,0.0964024346172798,replication,bayesian_td632
23,Main,unemployment,0.0309643318892849,0.0221927122002276,-0.0432187363282721,0.104576637427846,replication,bayesian_td632
23,Main,labor_share,-0.0934241654198266,-0.0885601252398686,-0.169133336848747,-0.0165753134572583,replication,bayesian_td632
23,Main,interest,-0.0134725204405909,-0.010842282502084,-0.0451268220389872,0.0195051768720737,replication,bayesian_td632
23,Main,inflation,-0.0148722380750045,-0.0133880753668421,-0.0337313478459682,0.00413394647244729,replication,bayesian_td632
23,Main,productivity,-0.213945459809502,-0.207832875023481,-0.379125206289607,-0.0428548952858082,replication,bayesian_td632
23,Main,TFP,-0.26313269016975,-0.251293083199774,-0.401546745683303,-0.115247482435423,replication,bayesian_td632
24,Main,output,-0.328726984817349,-0.30315660361894,-0.562961030199224,-0.0907637872875623,replication,bayesian_td632
24,Main,investment,-0.192900702019251,-0.150103518997029,-0.68332699186449,0.298288305585743,replication,bayesian_td632
24,Main,consumption,-0.275343504383743,-0.258128808033058,-0.464691921086627,-0.0852136101120686,replication,bayesian_td632
24,Main,hours_worked,-0.0387718766761642,-0.026743193072041,-0.174534999610383,0.103222388041033,replication,bayesian_td632
24,Main,unemployment,0.0203141701719586,0.0124824279076509,-0.0517375508695984,0.0922412442993159,replication,bayesian_td632
24,Main,labor_share,-0.0788688305498947,-0.0733890112110241,-0.155830372731222,-0.002385161416017,replication,bayesian_td632
24,Main,interest,-0.0116844218012166,-0.00940646162481007,-0.0425330015300916,0.0218882481417862,replication,bayesian_td632
24,Main,inflation,-0.0138551116404458,-0.0124441929264332,-0.0322797613769002,0.00493610510782072,replication,bayesian_td632
24,Main,productivity,-0.229463344790165,-0.222594882085707,-0.400413681926383,-0.0581710921888518,replication,bayesian_td632
24,Main,TFP,-0.26219818018668,-0.248790990848478,-0.401721315981392,-0.113576184911401,replication,bayesian_td632
25,Main,output,-0.326214456838143,-0.300417109190594,-0.560317843669396,-0.0922283331110317,replication,bayesian_td632
25,Main,investment,-0.193300370131979,-0.155575732507558,-0.669145102823785,0.290824546675652,replication,bayesian_td632
25,Main,consumption,-0.275671064605726,-0.25682350501523,-0.468103567133688,-0.0829299997060188,replication,bayesian_td632
25,Main,hours_worked,-0.031768187863406,-0.0177174928683759,-0.167703156590834,0.111433772324764,replication,bayesian_td632
25,Main,unemployment,0.0114458765334976,0.00278806874739145,-0.0572211288273202,0.0800446508001339,replication,bayesian_td632
25,Main,labor_share,-0.0652817515837432,-0.0600674393270026,-0.142246614956201,0.0120313251803043,replication,bayesian_td632
25,Main,interest,-0.0102236559360548,-0.00816252768985595,-0.0414941416306785,0.023001584589153,replication,bayesian_td632
25,Main,inflation,-0.0129543203490917,-0.0116481033296535,-0.0311298563989868,0.00561791424697973,replication,bayesian_td632
25,Main,productivity,-0.243615510437596,-0.235719762546625,-0.41765759267534,-0.0700372358186155,replication,bayesian_td632
25,Main,TFP,-0.260727671764766,-0.247285252096397,-0.397198436107256,-0.110058033848929,replication,bayesian_td632
26,Main,output,-0.325362407055212,-0.299008663064712,-0.56250412163234,-0.0887337404693138,replication,bayesian_td632
26,Main,investment,-0.199890062594738,-0.154246453042411,-0.651584503846599,0.28077504170983,replication,bayesian_td632
26,Main,consumption,-0.276942387017844,-0.259716021871362,-0.468546509222777,-0.0841880679810969,replication,bayesian_td632
26,Main,hours_worked,-0.0270647272243055,-0.0125981062732265,-0.162040997247805,0.116557577811241,replication,bayesian_td632
26,Main,unemployment,0.0042245370485321,-0.00399008703940042,-0.0630008062474783,0.070833495286008,replication,bayesian_td632
26,Main,labor_share,-0.0528029845536663,-0.0466480865301587,-0.126440936225001,0.02311063519832,replication,bayesian_td632
26,Main,interest,-0.00908031870509883,-0.00666074606470963,-0.0396401897626085,0.0237168394662005,replication,bayesian_td632
26,Main,inflation,-0.0121695422014437,-0.0104579566509016,-0.029943315285953,0.0062205806713416,replication,bayesian_td632
26,Main,productivity,-0.256327913085591,-0.247826845605997,-0.435476737026406,-0.082049944409426,replication,bayesian_td632
26,Main,TFP,-0.258829263633259,-0.24321411889643,-0.399959645790412,-0.105862252934617,replication,bayesian_td632
27,Main,output,-0.325929060083329,-0.300201204017972,-0.565394584491199,-0.0876173645612552,replication,bayesian_td632
27,Main,investment,-0.211463483707209,-0.173330376029964,-0.643479870310408,0.262625940408501,replication,bayesian_td632
27,Main,consumption,-0.27906522192339,-0.261202005393409,-0.4727487853406,-0.0805075657242328,replication,bayesian_td632
27,Main,hours_worked,-0.0244009314017205,-0.0104386902092541,-0.156019242260507,0.117647475679754,replication,bayesian_td632
27,Main,unemployment,-0.0015006999049816,-0.00926023455872124,-0.0647527075829659,0.0614119706891649,replication,bayesian_td632
27,Main,labor_share,-0.041522865037598,-0.0349169442873161,-0.113791258789364,0.0311111223925745,replication,bayesian_td632
27,Main,interest,-0.00823680293203234,-0.00566227932884705,-0.0382613230353181,0.0233342626412495,replication,bayesian_td632
27,Main,inflation,-0.0114968465119719,-0.00965881028510905,-0.02889229523667,0.00630779144752913,replication,bayesian_td632
27,Main,productivity,-0.267570228113158,-0.256688821365794,-0.450743930355863,-0.0911221081483504,replication,bayesian_td632
27,Main,TFP,-0.256600356582711,-0.240217007046016,-0.399726322588353,-0.102321029523304,replication,bayesian_td632
28,Main,output,-0.327677978780637,-0.30249544976702,-0.560167100110694,-0.0915616534640679,replication,bayesian_td632
28,Main,investment,-0.22689655222293,-0.186931806733486,-0.641600504144435,0.229546238130702,replication,bayesian_td632
28,Main,consumption,-0.281938901593255,-0.263725414166763,-0.476733492061534,-0.0817558040089922,replication,bayesian_td632
28,Main,hours_worked,-0.0235113353726996,-0.0104785142086333,-0.15447625403656,0.121499258502159,replication,bayesian_td632
28,Main,unemployment,-0.00588993423911872,-0.0126971068328371,-0.0680666869926865,0.0548106221490339,replication,bayesian_td632
28,Main,labor_share,-0.0314882072028625,-0.0252192815891614,-0.104533082869401,0.0405801806200746,replication,bayesian_td632
28,Main,interest,-0.00766968710694011,-0.00523244911556232,-0.0366044214668591,0.0237763958228185,replication,bayesian_td632
28,Main,inflation,-0.0109295221678478,-0.00881716444784314,-0.0285092279183295,0.00670782337296503,replication,bayesian_td632
28,Main,productivity,-0.277349554460138,-0.26668634451229,-0.462771637064403,-0.0949867529179506,replication,bayesian_td632
28,Main,TFP,-0.254127258910347,-0.23726077496037,-0.399601878456696,-0.100083676143839,replication,bayesian_td632
29,Main,output,-0.330383497229883,-0.306071683285216,-0.561479474168638,-0.0924337492946397,replication,bayesian_td632
29,Main,investment,-0.245162762765147,-0.20790950249938,-0.643458755470296,0.210199209233092,replication,bayesian_td632
29,Main,consumption,-0.285458693092648,-0.266919549526251,-0.484227036942262,-0.0823500757036768,replication,bayesian_td632
29,Main,hours_worked,-0.0241333227856553,-0.0119919578060772,-0.154437825595837,0.118940032676343,replication,bayesian_td632
29,Main,unemployment,-0.00910676907448057,-0.0149637747583764,-0.0689870365999338,0.0500205284223674,replication,bayesian_td632
29,Main,labor_share,-0.0227085447036589,-0.0175046987116656,-0.0937104607653679,0.047036493079041,replication,bayesian_td632
29,Main,interest,-0.00735144560557187,-0.00483450483242458,-0.0354766533115518,0.0234766591458415,replication,bayesian_td632
29,Main,inflation,-0.010458821655687,-0.008528469136776,-0.0279899832436135,0.00671751476910673,replication,bayesian_td632
29,Main,productivity,-0.285704204719681,-0.272472230547625,-0.472266222403044,-0.105272245069613,replication,bayesian_td632
29,Main,TFP,-0.251485146012875,-0.232713480691802,-0.397387599277472,-0.10090391024975,replication,bayesian_td632
30,Main,output,-0.333834884586032,-0.306470010412796,-0.563583290281709,-0.0929934027662549,replication,bayesian_td632
30,Main,investment,-0.265343164944219,-0.231353206859023,-0.663014027834559,0.188958259675335,replication,bayesian_td632
30,Main,consumption,-0.289519462410488,-0.270351975153077,-0.49129544401969,-0.0856389393295966,replication,bayesian_td632
30,Main,hours_worked,-0.026013409488476,-0.0170466537606306,-0.156664349669929,0.115442086755951,replication,bayesian_td632
30,Main,unemployment,-0.0113134946397672,-0.0181556599778811,-0.0693894120080227,0.0456883285816445,replication,bayesian_td632
30,Main,labor_share,-0.0151622480001032,-0.00976886300381788,-0.0845825552257739,0.0529950097969452,replication,bayesian_td632
30,Main,interest,-0.00725196482950842,-0.00500970065684978,-0.035417409737298,0.0230411931757638,replication,bayesian_td632
30,Main,inflation,-0.0100746178719803,-0.0081481531507073,-0.0277569540133529,0.00677805598934865,replication,bayesian_td632
30,Main,productivity,-0.29269773069724,-0.278154489797704,-0.481708209513293,-0.108413192890742,replication,bayesian_td632
30,Main,TFP,-0.248738310856607,-0.227468233252781,-0.394998008208623,-0.099096985439771,replication,bayesian_td632
31,Main,output,-0.337839355134193,-0.307921463193988,-0.570719196680048,-0.0953174447451544,replication,bayesian_td632
31,Main,investment,-0.286631657953959,-0.252063451165719,-0.683029185700627,0.156881435123868,replication,bayesian_td632
31,Main,consumption,-0.294018677309119,-0.274209637902011,-0.495604015268525,-0.0875641195315504,replication,bayesian_td632
31,Main,hours_worked,-0.0289121579582532,-0.0231737177323415,-0.155008886077043,0.110691050461415,replication,bayesian_td632
31,Main,unemployment,-0.0126671638110364,-0.0193715089555623,-0.0689601067878911,0.0411579273190417,replication,bayesian_td632
31,Main,labor_share,-0.00880238309721167,-0.00304646837493034,-0.0784745461347328,0.0591077249070254,replication,bayesian_td632
31,Main,interest,-0.00733985807952145,-0.00505480044289608,-0.0349591111512416,0.0221239238029983,replication,bayesian_td632
31,Main,inflation,-0.00976597314476346,-0.00780378017464287,-0.026803722171659,0.00688916009594461,replication,bayesian_td632
31,Main,productivity,-0.29841330207971,-0.282514037985614,-0.492287668903594,-0.111836117979496,replication,bayesian_td632
31,Main,TFP,-0.245940646082447,-0.223489844080125,-0.39285820062268,-0.0942165857706954,replication,bayesian_td632
32,Main,output,-0.342224050278695,-0.311726129124106,-0.57675625035899,-0.102678902709479,replication,bayesian_td632
32,Main,investment,-0.308336299484204,-0.271724850483898,-0.704509843243602,0.132207104197332,replication,bayesian_td632
32,Main,consumption,-0.298858788748245,-0.279274497767113,-0.498441429695236,-0.0917561092888388,replication,bayesian_td632
32,Main,hours_worked,-0.0326078386565563,-0.0259737314180592,-0.160602303962772,0.103671137313521,replication,bayesian_td632
32,Main,unemployment,-0.0133165048075796,-0.0187385151070437,-0.0693681139188637,0.0356724186803527,replication,bayesian_td632
32,Main,labor_share,-0.00356220584752311,0.00129641246628573,-0.0703881507517722,0.065465003748013,replication,bayesian_td632
32,Main,interest,-0.00758357897447707,-0.0053464820412913,-0.0350806345166918,0.0214546946418245,replication,bayesian_td632
32,Main,inflation,-0.00952162201732837,-0.00756481713659534,-0.0261264083275962,0.00705018266272596,replication,bayesian_td632
32,Main,productivity,-0.302948526045217,-0.282306086778242,-0.499880108501103,-0.115146031529148,replication,bayesian_td632
32,Main,TFP,-0.243136303257575,-0.21974296141565,-0.391343463208716,-0.090819285227136,replication,bayesian_td632
33,Main,output,-0.346837123396648,-0.314092831910751,-0.576625469699221,-0.106909244150944,replication,bayesian_td632
33,Main,investment,-0.329877309856121,-0.289123398229495,-0.718612165885576,0.100435431468822,replication,bayesian_td632
33,Main,consumption,-0.303949039963744,-0.283873437053113,-0.505059930589631,-0.0971265471169052,replication,bayesian_td632
33,Main,hours_worked,-0.0368989664860044,-0.0302492190828299,-0.162111724834334,0.0994899030119735,replication,bayesian_td632
33,Main,unemployment,-0.0133996038929731,-0.0174955684021868,-0.065892341396587,0.0328865393246045,replication,bayesian_td632
33,Main,labor_share,0.000639786839426642,0.00655913737405666,-0.064789823044221,0.0690278193556536,replication,bayesian_td632
33,Main,interest,-0.00795233891078336,-0.0057815517902458,-0.0346574297790865,0.0206680076525012,replication,bayesian_td632
33,Main,inflation,-0.00933037113896133,-0.00726044266393099,-0.0256348077854458,0.00710051602735507,replication,bayesian_td632
33,Main,productivity,-0.306410768653655,-0.281881994522412,-0.505320994603048,-0.118127332164035,replication,bayesian_td632
33,Main,TFP,-0.240360480048878,-0.214819051746287,-0.387288279169283,-0.0875318960824307,replication,bayesian_td632
34,Main,output,-0.351548059289343,-0.314336120112716,-0.58214315213756,-0.1115631048297,replication,bayesian_td632
34,Main,investment,-0.350782419226508,-0.309072675045536,-0.73595840565359,0.0703322223264478,replication,bayesian_td632
34,Main,consumption,-0.309206758607848,-0.291339546019091,-0.510471439842928,-0.101878279681294,replication,bayesian_td632
34,Main,hours_worked,-0.0416058472373797,-0.0345843751109031,-0.166358720378173,0.0970109051639007,replication,bayesian_td632
34,Main,unemployment,-0.0130422822949521,-0.0161640274368242,-0.0603914731020162,0.0336784388470883,replication,bayesian_td632
34,Main,labor_share,0.00389530274948294,0.00992338671781722,-0.0605237566813121,0.0729137420334212,replication,bayesian_td632
34,Main,interest,-0.00841683852446964,-0.00601040394977378,-0.0348305780937482,0.0199696762738946,replication,bayesian_td632
34,Main,inflation,-0.00918142105819589,-0.00701313871044379,-0.0256036485906406,0.00725868267500338,replication,bayesian_td632
34,Main,productivity,-0.30891301493081,-0.285475764628707,-0.511129941701943,-0.120083735785652,replication,bayesian_td632
34,Main,TFP,-0.237640291660889,-0.209806785932618,-0.384447209428953,-0.0867445004295664,replication,bayesian_td632
35,Main,output,-0.356247357095664,-0.316353904947158,-0.585695925578533,-0.117680404570397,replication,bayesian_td632
35,Main,investment,-0.370680161100949,-0.322103619040898,-0.761944401193056,0.0421462435538337,replication,bayesian_td632
35,Main,consumption,-0.314558191116781,-0.297578623113918,-0.521279999103393,-0.105313048542584,replication,bayesian_td632
35,Main,hours_worked,-0.0465712709411529,-0.0413171860001995,-0.170085226676749,0.0928179258222527,replication,bayesian_td632
35,Main,unemployment,-0.0123570864822498,-0.0157891825939257,-0.0584226120788391,0.0332897004661984,replication,bayesian_td632
35,Main,labor_share,0.00630222887015414,0.0111142469537297,-0.0582541778282556,0.0741809970442266,replication,bayesian_td632
35,Main,interest,-0.00894982648008253,-0.00660956904120479,-0.0352570279944451,0.019004721201311,replication,bayesian_td632
35,Main,inflation,-0.00906461582490811,-0.00692692169305788,-0.0252694037582864,0.00702816671915728,replication,bayesian_td632
35,Main,productivity,-0.31057028380765,-0.285233371630732,-0.515938510113176,-0.121904514935496,replication,bayesian_td632
35,Main,TFP,-0.234995688568423,-0.205747243243442,-0.382272846606263,-0.0855656268552813,replication,bayesian_td632
36,Main,output,-0.360845699708647,-0.320232126437686,-0.590088632616791,-0.120721191322548,replication,bayesian_td632
36,Main,investment,-0.389291662500971,-0.335711948960769,-0.781894924669108,0.0199298128645044,replication,bayesian_td632
36,Main,consumption,-0.319938940011446,-0.303713367576872,-0.529515019550438,-0.109088273935675,replication,bayesian_td632
36,Main,hours_worked,-0.0516604871228343,-0.0475985410807607,-0.174355448790363,0.08733411132572,replication,bayesian_td632
36,Main,unemployment,-0.0114428089318906,-0.0146698431775284,-0.054923397583924,0.0318654249375551,replication,bayesian_td632
36,Main,labor_share,0.00796114723840585,0.0109752814431842,-0.0551886676134818,0.0740774608802771,replication,bayesian_td632
36,Main,interest,-0.00952650128405283,-0.00711052066321824,-0.0352903369430332,0.0182508219053698,replication,bayesian_td632
36,Main,inflation,-0.00897062709605004,-0.00696435991686498,-0.0244300815272271,0.00691770087008377,replication,bayesian_td632
36,Main,productivity,-0.311496596506859,-0.283501714624413,-0.519009453118787,-0.123288951941278,replication,bayesian_td632
36,Main,TFP,-0.232440388221321,-0.202540622261624,-0.382202825430868,-0.0845941429024888,replication,bayesian_td632
37,Main,output,-0.365272724631259,-0.324429331735119,-0.591729865088415,-0.128331039957524,replication,bayesian_td632
37,Main,investment,-0.406421422850363,-0.355590989091811,-0.798778991077831,0.00202913570849659,replication,bayesian_td632
37,Main,consumption,-0.325294064502279,-0.306970828850565,-0.5400353698088,-0.112842248248495,replication,bayesian_td632
37,Main,hours_worked,-0.0567605918367111,-0.0509685066155647,-0.180801744502284,0.0843771889964093,replication,bayesian_td632
37,Main,unemployment,-0.010384457099846,-0.0135168826728896,-0.0526585399924333,0.0325247669782174,replication,bayesian_td632
37,Main,labor_share,0.0089723884307247,0.0120611181992464,-0.0546077862597024,0.0739345243838753,replication,bayesian_td632
37,Main,interest,-0.0101247733242395,-0.00771406533764742,-0.0350704360691855,0.0174855488930761,replication,bayesian_td632
37,Main,inflation,-0.00889107993231302,-0.00674573983150275,-0.0238942037471952,0.00648268846738475,replication,bayesian_td632
37,Main,productivity,-0.311802482498961,-0.282025659480782,-0.520777414791063,-0.12436649236218,replication,bayesian_td632
37,Main,TFP,-0.229982793871143,-0.198506352751747,-0.378808186993773,-0.0829022291487108,replication,bayesian_td632
38,Main,output,-0.369475501437715,-0.328387215245033,-0.595748711910398,-0.13374642134156,replication,bayesian_td632
38,Main,investment,-0.421947512513414,-0.369187420112976,-0.810528033344601,-0.0165349992228513,replication,bayesian_td632
38,Main,consumption,-0.330577902897107,-0.310939311573768,-0.543843190308553,-0.116902213227896,replication,bayesian_td632
38,Main,hours_worked,-0.0617794487081841,-0.0573629676405609,-0.186890714678227,0.0804094480249032,replication,bayesian_td632
38,Main,unemployment,-0.00925359099967338,-0.0119663672571168,-0.0520786774782112,0.0314675997600421,replication,bayesian_td632
38,Main,labor_share,0.00943360557857761,0.0112863629001429,-0.0535737539678688,0.0735162331317588,replication,bayesian_td632
38,Main,interest,-0.0107254050912515,-0.00818210950141196,-0.0354437780584747,0.0165380959861484,replication,bayesian_td632
38,Main,inflation,-0.00881862770179184,-0.00661230803099832,-0.0229799035186363,0.00638455386668296,replication,bayesian_td632
38,Main,productivity,-0.311592995628932,-0.28172910846989,-0.523822489761753,-0.122717663183894,replication,bayesian_td632
38,Main,TFP,-0.227626878859229,-0.194075098167219,-0.377369316858727,-0.0810412621585213,replication,bayesian_td632
39,Main,output,-0.373416810127826,-0.330242229136512,-0.598562293326984,-0.13634671953738,replication,bayesian_td632
39,Main,investment,-0.435811560093348,-0.379867025385479,-0.814313078128639,-0.0342627952456712,replication,bayesian_td632
39,Main,consumption,-0.335753672219795,-0.314151135683629,-0.549334232804377,-0.119508893466252,replication,bayesian_td632
39,Main,hours_worked,-0.0666442566914051,-0.0649433659952118,-0.193167205216854,0.076404176357974,replication,bayesian_td632
39,Main,unemployment,-0.00810895415138592,-0.0104915270494161,-0.0490506732640188,0.0305249288736636,replication,bayesian_td632
39,Main,labor_share,0.00943784112141599,0.0112797123795696,-0.0523914119174857,0.0734011516923604,replication,bayesian_td632
39,Main,interest,-0.0113120476576647,-0.00841343584253269,-0.0362345994635344,0.0157721259377104,replication,bayesian_td632
39,Main,inflation,-0.00874698350734264,-0.00661658763962536,-0.0228543302787127,0.0060978731102519,replication,bayesian_td632
39,Main,productivity,-0.310966204236148,-0.279023264330685,-0.527208199535955,-0.120710531981518,replication,bayesian_td632
39,Main,TFP,-0.225373019528964,-0.189925621708647,-0.371726173530824,-0.0780718425974106,replication,bayesian_td632
40,Main,output,-0.377073303162842,-0.333255603602609,-0.60045058553282,-0.139335657438951,replication,bayesian_td632
40,Main,investment,-0.448008836878194,-0.383870711537991,-0.827710211622845,-0.0430387078031201,replication,bayesian_td632
40,Main,consumption,-0.340792896433518,-0.31661083825359,-0.557039004167275,-0.124203190353389,replication,bayesian_td632
40,Main,hours_worked,-0.0712998664269797,-0.0690197942104239,-0.20057099377617,0.0724967928323151,replication,bayesian_td632
40,Main,unemployment,-0.00699732827315587,-0.00951223019659801,-0.0464124685880676,0.0309996075059447,replication,bayesian_td632
40,Main,labor_share,0.00907205040587611,0.0114421664900558,-0.0528066029027247,0.0728921130370412,replication,bayesian_td632
40,Main,interest,-0.0118711910904911,-0.00868072833422035,-0.036991548136328,0.0152561274471404,replication,bayesian_td632
40,Main,inflation,-0.0086709153636185,-0.00636724595322691,-0.0226799740889943,0.00581693690463369,replication,bayesian_td632
40,Main,productivity,-0.310012112812876,-0.275032776933799,-0.528840235667373,-0.120715155531323,replication,bayesian_td632
40,Main,TFP,-0.223218764322644,-0.187481071512568,-0.369628661130994,-0.0768949661958237,replication,bayesian_td632
1,,output,,-0.645943740010815,-0.698570766389656,-0.589444734359869,original,bayesian_fd
2,,output,,-0.660194674317296,-0.728798786848455,-0.589440147231853,original,bayesian_fd
3,,output,,-0.642228372390584,-0.73614787601801,-0.552504794700057,original,bayesian_fd
4,,output,,-0.602277947047494,-0.713737049698271,-0.49904275535509,original,bayesian_fd
5,,output,,-0.555031226620288,-0.680862103516747,-0.439772675760325,original,bayesian_fd
6,,output,,-0.503716614747686,-0.639357856423388,-0.37319440923415,original,bayesian_fd
7,,output,,-0.447915943665694,-0.594442088380913,-0.308921599581365,original,bayesian_fd
8,,output,,-0.390170346266921,-0.545804788835629,-0.243254768631909,original,bayesian_fd
9,,output,,-0.335373430287269,-0.498760650468169,-0.179169571851456,original,bayesian_fd
10,,output,,-0.278775349506455,-0.453617002653292,-0.121392765964404,original,bayesian_fd
11,,output,,-0.228162629231384,-0.411974504811833,-0.0622421957874676,original,bayesian_fd
12,,output,,-0.186480842643153,-0.368024684470618,-0.014440199519535,original,bayesian_fd
13,,output,,-0.146077708714401,-0.328212669837347,0.0303226948272361,original,bayesian_fd
14,,output,,-0.11577692706736,-0.301105114593789,0.0614716877130193,original,bayesian_fd
15,,output,,-0.0904027518583681,-0.273506451629812,0.0966536215315491,original,bayesian_fd
16,,output,,-0.0692302184204585,-0.251201493131263,0.121488100399274,original,bayesian_fd
17,,output,,-0.0508328271315462,-0.230750258245573,0.143071015600611,original,bayesian_fd
18,,output,,-0.0381122681332401,-0.217751905382388,0.154503140768612,original,bayesian_fd
19,,output,,-0.0280516768462443,-0.213003616148926,0.164655019300454,original,bayesian_fd
20,,output,,-0.0246292549475905,-0.208055662502907,0.170557170883475,original,bayesian_fd
21,,output,,-0.0195883466765836,-0.206949337906155,0.171449898944723,original,bayesian_fd
