date,shock
2010-07-01,-0.685648746223856
2010-10-01,1.58135869788565
2011-01-01,4.53770834004026
2011-04-01,4.63407574480535
2011-07-01,2.54467676554998
2011-10-01,-5.85453020490359
2012-01-01,-3.08992025780225
2012-04-01,3.03529254543283
2012-07-01,0.554716863989195
2012-10-01,2.12149855634657
2013-01-01,-0.494748509025135
2013-04-01,-1.24696232709174
2013-07-01,-1.45665800961196
2013-10-01,0.036800205063935
2014-01-01,3.61417037865837
2014-04-01,-1.8382709487605
2014-07-01,-1.11162302134706
2014-10-01,-0.625562305176417
2015-01-01,-0.80184662857533
2015-04-01,-1.45346939433272
2015-07-01,-0.777121450762512
2015-10-01,0.797286425207284
2016-01-01,0.0732853489125636
2016-04-01,-2.2044277174754
2016-07-01,-1.8832313866506
2016-10-01,-3.64608739699946
2017-01-01,-1.04909122127552
