date,anfci,cpiaucsl,cpilfesl,gdpc1,nfci,pcecc96,pcepi,pcepilfe,tedrate
2010-01-01,-0.2521,0.158377948594512,0.0149524580080666,16582.71,-0.28993,11202.495,0.385541039873689,0.341501706295133,0.15
2010-04-01,-0.21087,-0.0354290950191849,0.125421957130881,16743.162,-0.26852,11302.955,0.155129841519536,0.269019914546048,0.29
2010-07-01,-0.26,0.292718328813571,0.241796552325878,16872.266,-0.29294,11383.596,0.1924694191789,0.153719369944632,0.23
2010-10-01,-0.47684,0.806616306206608,0.26102554070266,16960.864,-0.48498,11453.368,0.637804333289079,0.315608418892571,0.15
2011-01-01,-0.63592,1.06171327129603,0.471631187930807,16920.632,-0.59669,11497.12,0.836504700077108,0.438417530354353,0.18
2011-04-01,-0.64523,1.13029962099119,0.46629510204965,17035.114,-0.58023,11508.95,0.978482448281672,0.582680982187888,0.22
2011-07-01,-0.29737,0.65024496701328,0.68143742830852,17031.313,-0.2306,11543.975,0.461526867486012,0.455841245170619,0.27
2011-10-01,-0.07312,0.447603819612441,0.531956100118923,17222.583,-0.03793,11563.89,0.328974102017148,0.355775167644839,0.46
2012-01-01,-0.38994,0.56173877820607,0.524319598244952,17367.01,-0.34368,11647.297,0.661095984474083,0.628779214111836,0.44
2012-04-01,-0.30121,0.210879163930583,0.49018312724406,17444.525,-0.29385,11667.753,0.240957577508382,0.412688023592117,0.38
2012-07-01,-0.39476,0.450454158499119,0.450888394500152,17469.65,-0.39959,11691.414,0.290076216021151,0.288516601434751,0.32
2012-10-01,-0.60554,0.662607311439971,0.46485818481743,17489.852,-0.54209,11738.007,0.559770807178568,0.44192329695347,0.23
2013-01-01,-0.68514,0.401149636005789,0.504861050224566,17662.4,-0.63672,11814.326,0.34945073208418,0.389884863796039,0.2
2013-04-01,-0.74892,-0.109401661412149,0.226809092268476,17709.671,-0.68284,11848.089,0.0513177680702386,0.281054564772006,0.22
2013-07-01,-0.72574,0.539386065271192,0.53320450529071,17860.45,-0.65863,11896.258,0.410639575198934,0.392577613761983,0.23
2013-10-01,-0.86289,0.369227502682403,0.443308629102244,18016.147,-0.76221,12001.027,0.367412138222215,0.430062741832767,0.18
2014-01-01,-0.887,0.620712787664982,0.386342382527327,17953.974,-0.77819,12044.203,0.458150581123181,0.315819655920138,0.19
2014-04-01,-0.78453,0.529532891798039,0.515900294815971,18185.911,-0.79071,12159.899,0.446795532380048,0.435246128825992,0.2
2014-07-01,-0.74363,0.255507675634039,0.413076998100621,18406.941,-0.74318,12280.086,0.27246152273637,0.374991952499304,0.21
2014-10-01,-0.68044,-0.248753200791896,0.397177177843068,18500.031,-0.64215,12421.595,-0.132539485853952,0.270706605005769,0.21
2015-01-01,-0.5223,-0.64924430214562,0.348165811604993,18666.621,-0.53878,12516.902,-0.449267605754712,0.167263208373311,0.24
2015-04-01,-0.53639,0.679633794368497,0.602975195233519,18782.243,-0.56077,12603.053,0.497577530272088,0.444327793022273,0.26
2015-07-01,-0.44463,0.376989379015188,0.49525687385944,18857.418,-0.46559,12691.79,0.259651105200798,0.321911938001999,0.27
2015-10-01,-0.37424,-0.00756792210446641,0.528041564947398,18892.206,-0.44436,12743.411,-0.076901390578184,0.248976445000601,0.29
2016-01-01,-0.21822,-0.0622468612773003,0.520379244893952,19001.69,-0.31724,12839.618,0.0492237022060236,0.41734019404346,0.34
2016-04-01,-0.20625,0.796603266744586,0.656605443057692,19062.709,-0.38134,12903.306,0.63261919251892,0.546973627300987,0.39
2016-07-01,-0.1593,0.423576790592677,0.52034567523008,19197.938,-0.35134,12993.064,0.34477006279844,0.433611069791464,0.49
2016-10-01,-0.27461,0.633052480600079,0.46155874813903,19304.352,-0.41127,13060.061,0.456841502995325,0.343924513841069,0.5
2017-01-01,-0.31511,0.701274958480722,0.515274456792254,19398.343,-0.47872,13160.475,0.581446786283318,0.462429734423281,0.47
2017-04-01,-0.36508,0.115173623629094,0.26479744543037,19506.949,-0.52471,13225.743,0.200754905616009,0.334154814739823,0.31
2017-07-01,-0.40538,0.476904585277098,0.387369707587596,19660.766,-0.56692,13315.382,0.35335195248208,0.302084813406739,0.28
2017-10-01,-0.53222,0.792248192335118,0.573135378439678,19882.352,-0.61239,13460.902,0.596754995057532,0.44346854547212,0.26
2018-01-01,-0.50907,0.83937982754075,0.719749429916791,20044.077,-0.56186,13558.373,0.69683934034466,0.634368949983848,0.37
2018-04-01,-0.42505,0.542800247118097,0.518345034350366,20150.476,-0.52619,13630.967,0.523386276328246,0.53508471718694,0.5
2018-07-01,-0.49898,0.400904262336667,0.360357951644467,20276.154,-0.56393,13693.79,0.335021815466686,0.318898159151356,0.3
2018-10-01,-0.45619,0.406426450170459,0.574733106657767,20304.874,-0.47356,13736.572,0.378729173605725,0.465235313408217,0.31
2019-01-01,-0.46591,0.2667474417917,0.653037204349288,20431.641,-0.52876,13758.331,0.203413325091272,0.400942556224442,0.3
2019-04-01,-0.52949,0.731768605055911,0.437448523815805,20602.275,-0.58426,13875.705,0.557504219376592,0.421587827560068,0.2
2019-07-01,-0.48647,0.329333651857929,0.581567152688355,20843.322,-0.53674,14033.222,0.240462498955664,0.370688997801889,0.21
2019-10-01,-0.49016,0.700034183096958,0.629062394322345,20985.448,-0.5363,14125.274,0.392765163795441,0.350118185768539,0.35
2020-01-01,-0.27218,0.340266076238758,0.579457053432074,20693.238,-0.32886,13885.947,0.307933112041475,0.423502089357303,0.44
2020-04-01,-0.02718,-0.947797105876207,-0.509428512058285,19056.617,-0.02947,12671.879,-0.3992481022143,-0.194281673743353,0.46
2020-07-01,-0.71867,1.13119165428478,0.94471784431183,20548.793,-0.46981,13813.007,0.808356092187817,0.75490783820995,0.14
2020-10-01,-0.65832,0.694997146798737,0.609944966685903,20771.691,-0.5267,14008.054,0.483414526469384,0.449656401098241,0.13
2021-01-01,-0.59656,0.998636138810224,0.38353404597399,21058.379,-0.6166,14328.593,1.1224034496676,0.837929225624879,0.15
2021-04-01,-0.67211,1.8610588366888,1.71355385843337,21389.005,-0.67894,14809.081,1.54532059798373,1.43696968031292,0.13
2021-07-01,-0.73206,1.57598739722106,1.27064588381847,21571.421,-0.64727,14924.311,1.37056981132699,1.19835707778877,0.08
2021-10-01,-0.68059,2.09953865781559,1.53136142305498,21960.388,-0.58195,15086.943,1.63677175085261,1.29522782939206,0.11
2022-01-01,-0.54651,2.18142973438608,1.62185202656678,21903.85,-0.45395,15123.357,1.86075851616317,1.48160147644718,
2022-04-01,-0.27946,2.3867978234176,1.42703961760571,21919.222,-0.26375,15219.86,1.82157895077905,1.17565218676148,
2022-07-01,-0.27765,1.29528474951894,1.5115212148442,22066.784,-0.19226,15277.569,1.15263409359779,1.26790671733215,
2022-10-01,-0.25075,0.987296511982654,1.24593104740566,22249.459,-0.17953,15323.98,0.984760451814937,1.14743477151398,
2023-01-01,-0.26765,0.921219768052814,1.2003380724406,22403.435,-0.25464,15510.201,0.966776936944585,1.1547708788135,
2023-04-01,-0.27146,0.74884170861323,1.14317985742951,22539.418,-0.23487,15548.526,0.719830082487306,0.943546539311648,
2023-07-01,-0.29096,0.842333376947847,0.735877596720149,22780.933,-0.33245,15646.695,0.664277938708285,0.582930870028216,
2023-10-01,-0.39,0.672495300679708,0.825643209727298,22960.6,-0.39422,15781.367,0.409136847745785,0.500644551701658,
2024-01-01,-0.50786,0.933959742352961,1.03555250013493,23053.545,-0.48317,15856.867,0.842676287337214,0.919759672460673,
2024-04-01,-0.5023,0.695348471827722,0.779356315284348,23223.906,-0.49877,15967.266,0.625757281279326,0.687581169123791,
2024-07-01,-0.47771,,,,-0.51839,,,,
