date,output,investment,consumption,hours_worked,unemployment,labor_share,interest,inflation,productivity,TFP
2000-01-01,1080.63890472913,1416.32861700568,1484.76843884236,1773.39049348719,4,470.603420570794,1.42,0.662650511303541,426.637725864601,75.6613678403992
2000-04-01,1082.19559116581,1419.26940858355,1485.97301223918,1773.22613997466,3.9,468.493289973482,1.5675,0.621064164764538,428.621758045241,76.6734286637757
2000-07-01,1082.02581692471,1418.0633556389,1486.85587929678,1772.81861164689,4,469.88564072923,1.63,0.582963758443535,428.539182793855,76.9907046070446
2000-10-01,1082.3571082649,1417.69778004748,1487.53560304523,1772.68730006561,3.9,469.105111368157,1.6175,0.537323296320782,429.570592820735,78.1933821553161
2001-01-01,1081.79966983279,1413.94291115211,1487.67140829068,1772.3105157766,4.2,471.308165038236,1.3975,0.659153372929789,429.022653731607,78.1850869274568
2001-04-01,1082.18760824924,1412.87627846833,1487.88648581708,1770.9495047329,4.4,469.593319969684,1.0825,0.599645252045517,430.727614845989,79.1780223882162
2001-07-01,1081.52480383238,1411.47817662094,1487.56910488702,1770.25264348514,4.8,469.034915085678,0.875,0.392410329918364,431.287750097863,79.3697703794744
2001-10-01,1081.54288392724,1410.00924046786,1487.58718498189,1769.18349866573,5.5,468.51501139632,0.5325,0.313358140578438,432.529754042779,80.2693712376849
2002-01-01,1082.15966302171,1410.99985177339,1488.0314014796,1768.97225745965,5.7,466.921413954506,0.4325,0.313712136284364,434.617922552767,81.4259672331195
2002-04-01,1082.5481987327,1411.38838748438,1488.93673420644,1769.44567166472,5.8,467.184962273463,0.4375,0.348599304560848,434.766808203744,81.3586894527264
2002-07-01,1082.69922014285,1411.16557668347,1489.08775561659,1769.61233730309,5.7,466.68666666022,0.435,0.47833984368984,435.54259528767,81.9614887387119
2002-10-01,1082.58001167288,1410.2944849721,1489.65348133117,1768.84938462038,5.9,466.655325343812,0.36,0.57862675362556,435.392289831035,81.9151695401767
2003-01-01,1082.89758567643,1409.47352675314,1490.651330067,1768.8482947814,5.9,465.850925991979,0.3125,0.48770991460987,436.374809536534,81.8797802464719
2003-04-01,1083.55728903089,1410.51418294926,1491.14139809665,1768.81191604342,6.1,466.068168032966,0.3125,0.351195927285445,437.680050220228,83.0071721429821
2003-07-01,1084.9570069218,1413.42336346242,1492.0304765801,1768.39214321175,6.1,465.058741019191,0.255,0.570505579245211,439.877312615249,84.2043735931806
2003-10-01,1085.87297305452,1415.45665965496,1492.43318239017,1768.82703391935,5.8,465.186998375292,0.25,0.607205627705188,440.807199043109,83.6727939579464
2004-01-01,1086.24353940763,1415.82722600806,1493.31700906592,1768.82168478383,5.7,464.354615372698,0.25,0.711025121906809,440.51081941172,83.5625902488795
2004-04-01,1086.79777979895,1418.2163802662,1493.70045522273,1768.64918528872,5.6,464.725627889132,0.2525,0.803738954202728,441.54734996619,84.5157158326497
2004-07-01,1087.49291288751,1419.27449015982,1494.39558831129,1768.75843117757,5.4,465.443953829809,0.3575,0.632321200340996,442.017706373897,85.371550966332
2004-10-01,1088.26028375435,1421.12295263708,1495.33375341265,1769.02148477966,5.4,464.448911412651,0.4875,0.772311279931451,442.445134416008,85.8798665413034
2005-01-01,1089.1522035423,1423.0844013367,1495.71241287794,1769.01186635408,5.3,463.133976806932,0.6175,0.796181557767671,443.529485261547,86.147380218252
2005-04-01,1089.42918885699,1422.64963987451,1496.50265851529,1769.68773868015,5.1,463.113919979186,0.735,0.717221257227995,443.420391323227,86.4002243258213
2005-07-01,1089.95686525566,1423.53382288963,1497.20083793906,1769.64302531828,5,462.757959180002,0.865,0.907669856357559,444.119136784185,86.4181015047573
2005-10-01,1090.25925324306,1424.54543370798,1497.84336230881,1769.89703674913,5,462.436315159157,0.995,0.818395875574579,444.110889118565,85.9863330602065
2006-01-01,1091.37603098807,1426.01494550479,1498.10761997149,1770.67685850846,4.7,463.032696461947,1.115,0.705983249269197,444.810693540823,86.5834130498576
2006-04-01,1091.4087963881,1424.98575402207,1498.65276907151,1770.74980341413,4.6,462.40938457258,1.2275,0.869268755067298,444.698303723685,85.670338899638
2006-07-01,1091.30135858698,1424.16402746971,1499.05510297755,1770.87619801653,4.6,462.390143997997,1.3125,0.696171507845415,444.491927083557,84.9931521239579
2006-10-01,1091.90080453378,1422.95510587318,1499.31499002424,1771.67926931848,4.4,463.242786591458,1.3125,0.356894220631916,445.137777530811,85.2196702653446
2007-01-01,1091.98045984774,1421.56414644817,1499.90355228895,1771.29483629957,4.5,464.427231195764,1.315,0.946316338351551,445.494014374052,85.0932546747744
2007-04-01,1092.36697215004,1421.57960081082,1499.9510812158,1771.097945837,4.5,463.36672360919,1.3125,0.692882414743468,445.799180972958,84.6224322159633
2007-07-01,1092.68193870903,1420.7730602878,1500.60503115024,1770.71365236035,4.7,462.54780753444,1.2675,0.545099230089294,446.671239284052,84.2285456491738
2007-10-01,1093.05501323642,1419.24854466928,1501.48443587328,1770.23291511344,4.8,462.773295427253,1.125,0.404296919525051,447.437789573807,84.8527142762328
2008-01-01,1092.40842442195,1415.09282387369,1502.17565965343,1769.75720526412,5,464.141178198949,0.795,0.369461374440065,446.782581892133,83.5977919181385
2008-04-01,1092.78251884934,1413.86688416644,1503.04685535302,1769.19920417681,5.3,462.742620580386,0.5225,0.483283146598858,447.958428701869,83.7497228144393
2008-07-01,1092.0130278337,1410.64829114996,1502.93634530528,1768.22235537547,6,462.676445905608,0.485,0.75055565046226,448.203032814495,84.3067993879604
2008-10-01,1089.56461356394,1401.80110601268,1500.48793103553,1765.92557847028,6.9,464.482836231809,0.1275,0.241791634758488,447.670024827656,84.2162358451215
2009-01-01,1088.22083342838,1392.67307720072,1499.47202004613,1763.29191186946,8.3,460.553038608681,0.045,-0.079026398928634,448.806317177771,85.4301472142556
2009-04-01,1087.83678958204,1386.90876275509,1499.41477387626,1761.88587784419,9.3,461.440849318179,0.045,-0.166158996965958,451.070564852747,88.0748634126411
2009-07-01,1087.95743277563,1387.02940594867,1500.02361982957,1760.44803079848,9.6,460.541278399336,0.04,0.118713163401536,452.637586542167,88.0278069067167
2009-10-01,1088.80162043263,1390.84410904707,1500.54260394794,1760.23298130175,9.9,459.523701046294,0.03,0.315881175553199,453.98420198296,88.5213514870737
2010-01-01,1089.08516568202,1392.09853570915,1500.98888316326,1761.23201252228,9.8,457.962065798315,0.0325,0.28681191877577,454.083431098307,87.4315703682676
2010-04-01,1089.85894648346,1395.729653755,1501.27366543529,1761.7560697341,9.6,458.357521589089,0.0475,0.487376809949438,454.40923364795,86.8536335780882
2010-07-01,1090.4137815028,1398.60477848231,1501.50116792013,1761.94744994265,9.5,458.143928788088,0.0475,0.303547946983715,455.041828593434,87.4063640195703
2010-10-01,1090.72212349253,1397.99145496154,1501.97331011029,1761.87397158413,9.5,457.645781967295,0.0475,0.578867993844975,455.35294628331,86.8724723728905
2011-01-01,1090.3034285461,1397.10872205946,1502.53182163723,1761.67793829368,9,459.776845711183,0.04,0.510526552244217,454.618422084017,86.4623317168118
2011-04-01,1090.79722951462,1398.98822649412,1502.86341656857,1761.79045113903,9.1,458.217183350958,0.0225,0.65915471669976,454.691587775754,86.098686537466
2011-07-01,1090.56256508691,1398.75356206641,1502.95290153327,1762.00200741503,9,458.633612874534,0.02,0.600431930192349,454.497422228464,85.888875868826
2011-10-01,1091.47065731217,1404.14671090821,1503.04864160638,1762.83379369287,8.6,456.346020571697,0.0175,0.118567845023854,454.979488733529,86.4122518497893
2012-01-01,1092.12873929119,1406.11200104397,1503.37992590895,1763.50207504012,8.3,457.784908917854,0.025,0.585335799447321,455.483432784899,87.3323502074257
2012-04-01,1092.39581033199,1407.24114638916,1503.31912780358,1763.41542230858,8.2,457.324446228698,0.0375,0.412011454745262,455.985896327809,87.2507468911537
2012-07-01,1092.33091272372,1406.74614059094,1503.08989162093,1763.75858506668,8,457.109647317372,0.035,0.547434870076165,455.700882408107,86.4592449386468
2012-10-01,1092.23890228938,1406.6541301566,1503.16221976096,1763.7388158349,7.8,459.689899493794,0.04,0.499728752434065,455.329777657738,86.462801503305
2013-01-01,1093.05859374413,1409.18326494729,1503.48808305166,1763.70603729058,7.7,457.515553241031,0.035,0.396507431779296,455.80576138739,86.3687240620905
2013-04-01,1093.15700750137,1409.70451231548,1503.5864968089,1763.92524548891,7.5,458.239249549644,0.03,0.215134754100373,455.567527354192,86.287753759225
2013-07-01,1093.79523547138,1412.01641952104,1503.72844584469,1763.93171729286,7.2,456.804896012344,0.02,0.488952052620062,456.279490240541,86.677403767839
2013-10-01,1094.45060384787,1412.67178789753,1504.21783907934,1763.7959870573,6.9,456.061481680412,0.0225,0.527450658072339,457.236802975571,87.2916746576165
2014-01-01,1093.92487843865,1411.73026147344,1504.51924824519,1764.20711057999,6.7,458.509666155748,0.0175,0.378633816017637,456.387933157021,86.7385930266408
2014-04-01,1095.0244985662,1415.29914286003,1504.95770893951,1764.80629024248,6.2,456.82931032332,0.0225,0.564238059886077,457.051662748821,87.383485717493
2014-07-01,1096.01661178313,1416.69693614652,1505.45106800534,1765.03308792188,6.1,456.071730942474,0.0225,0.410244235238416,457.8959671968,87.846336440055
2014-10-01,1096.30471139405,1417.38907671115,1506.23792176737,1765.65955462841,5.7,457.561001130759,0.025,0.0992002065353863,457.549417687809,87.4415003602406
2015-01-01,1097.02823233173,1420.10867190508,1506.29588284387,1765.79696191089,5.5,458.220192664785,0.0275,-0.0547546128943398,458.121555102523,88.1221375716108
2015-04-01,1097.46601254455,1420.15041199628,1506.5665786402,1765.84302086687,5.4,458.060574109123,0.03,0.572919843819273,458.618102773623,88.7425422665958
2015-07-01,1097.65426883399,1420.33866828573,1507.25525298811,1765.16859253335,5.1,458.209158071323,0.035,0.264740442350346,458.892900919151,88.255251351984
2015-10-01,1097.62690811697,1419.51449060379,1507.22789227109,1766.05775542253,5,458.703515014389,0.04,-0.0020495583202535,458.282232232418,87.555326831267
2016-01-01,1098.02631465951,1418.7066390229,1508.12522515358,1766.40481307162,4.9,458.438627436661,0.09,-0.0871450815619205,458.707749591562,88.2354689721023
2016-04-01,1098.16760210077,1418.03491385584,1508.43193860445,1765.97060666065,4.9,457.984188357381,0.0925,0.677726138049966,458.763738069579,87.3299514155757
2016-07-01,1098.67154391605,1418.53885567112,1508.93588041973,1766.11081851661,4.9,457.832248580814,0.1,0.255381200919311,459.117267634424,87.7926327724192
2016-10-01,1099.02971290851,1420.1140782256,1509.29404941219,1765.9649554847,4.8,457.80001975588,0.1125,0.48252465692037,459.784341060163,88.1121657835951
2017-01-01,1099.36307461129,1419.63771890512,1509.95744441783,1766.24839671461,4.6,458.249278030538,0.175,0.50838334998163,459.952427780127,88.5522323142281
2017-04-01,1099.76901327155,1421.25579361862,1510.19850257908,1766.51935794735,4.4,458.629616990295,0.2375,0.261254167888953,460.007723892208,88.1057592973521
2017-07-01,1100.37484814498,1422.2624306318,1510.63918464866,1766.77006331152,4.3,458.58964936354,0.2875,0.512482854474409,460.799618907715,88.6751193554443
2017-10-01,1101.32705492064,1423.61383953441,1511.26026529396,1766.52971977308,4.2,458.654588647594,0.3,0.613120264460324,461.529871878413,89.0402278351309
2018-01-01,1102.01525723117,1424.69965668291,1511.94846760448,1767.25038214874,4,458.362530028311,0.3625,0.634037248194395,461.906322917552,88.8916748024776
2018-04-01,1102.41222252387,1424.29980501069,1512.34543289719,1767.50734704377,3.9,458.126861800119,0.435,0.704480818795475,461.902378027663,88.6563163323127
2018-07-01,1102.87742286184,1426.35234026429,1512.64465809332,1767.63492525951,3.8,458.396580764236,0.48,0.430847754846302,462.196830426397,89.3709714897109
2018-10-01,1102.87255435217,1425.95299392552,1512.80576472549,1767.90738336605,3.8,458.581653920938,0.555,0.429970117077648,462.023612266046,89.188686101979
2019-01-01,1103.39053087408,1426.07493032581,1512.82498709629,1767.48492007514,3.9,459.864703131161,0.6,0.299495733857552,462.869138102944,90.5583134188287
2019-04-01,1104.10801408451,1427.18845365786,1513.54247030672,1767.78309679271,3.6,458.681551035226,0.6,0.515470034660074,463.465131531026,91.0216918544485
2019-07-01,1105.12391507645,1427.80831452819,1514.39156558859,1768.26329354987,3.6,457.472105950499,0.5475,0.317225601755477,464.591857779973,92.1314455040395
2019-10-01,1105.65880264883,1426.74316796592,1515.09325887104,1767.94574121401,3.6,458.118829268361,0.41,0.31048187925452,465.532132836829,92.9171915814064
2020-01-01,1104.15609100852,1423.20372604317,1513.42374152066,1765.00959121438,3.8,460.822165089227,0.315,0.461065657008215,465.258798031725,92.7449314823499
2020-04-01,1095.84962037221,1412.39712518632,1503.26380586267,1754.81714370118,13,462.757959180002,0.015,-0.3692558498631,469.851479896733,93.939986371435
2020-07-01,1103.33723845083,1429.5307698837,1510.58121113424,1759.99879412302,8.8,458.601641328937,0.0225,0.870857653971634,471.362989418359,93.3670609700289
2020-10-01,1104.36255880327,1431.6989598185,1511.60653148668,1762.04195605343,6.8,461.360199058982,0.0225,0.677149127803415,470.582062663749,94.1522718483738
2021-01-01,1105.7503011802,1433.08670219542,1513.33441024595,1762.58040367027,6.2,459.282817094311,0.02,1.25893709840507,471.366578214139,94.079062320116
2021-04-01,1107.26049020896,1433.07014401111,1516.19369224881,1763.66169868639,5.9,459.2599872904,0.0175,1.53660457703055,471.405149636782,94.017316288243
2021-07-01,1107.98321897446,1433.40751584501,1517.75045420594,1764.70825605431,5.1,459.593973379208,0.0225,1.49080902166468,470.784409595059,94.4656022151083
2021-10-01,1109.62730112215,1438.46748987383,1518.39285852928,1766.0130051184,4.2,458.287377088548,0.02,1.72449663648627,471.474182241738,95.4403892571464
2022-01-01,1109.26106436117,1439.94973458026,1518.36163045683,1766.88977094227,3.8,457.771811010982,0.03,2.01195669958428,470.182491602495,94.8429747745709
2022-04-01,1109.1803424286,1437.27146400737,1518.94757766008,1766.52006364807,3.6,456.23455323082,0.1925,2.24359851122778,469.428850847504,93.9939197172875
2022-07-01,1109.64853512089,1436.2244761976,1519.24951927501,1766.67441480365,3.5,456.993951199569,0.5475,1.1200008962559,469.381273189806,94.2541790891694
2022-10-01,1110.25633862494,1436.4498700578,1519.69079484715,1766.61801387375,3.6,455.510578390821,0.9125,0.919685096478691,470.085302361959,94.3544539616543
2023-01-01,1110.75553523498,1435.4046344251,1520.52277046646,1767.30502142971,3.5,455.398175378136,1.13,0.906355621316419,470.166148617685,93.4562061061485
2023-04-01,1111.16266657315,1435.81176576327,1521.09587694646,1766.69703759961,3.5,455.562097165402,1.2475,0.455041825278462,471.074567853673,94.2567760722542
2023-07-01,1111.98680619361,1437.02425538636,1521.42126241582,1766.70597561244,3.7,455.124373862875,1.315,0.788319997626158,472.010472408019,94.576447841189
2023-10-01,1112.51725654606,1436.77649169462,1522.28449177754,1765.88202689728,3.8,455.040533775159,1.3325,0.384539250885807,472.785673530244,96.0130372983136
2024-01-01,1112.69835333508,1436.17327073753,1522.79726382916,1765.69059895231,3.8,456.456342866966,1.3325,0.745343056996993,472.959776436314,96.0529494416038
2024-04-01,1113.19578284625,1437.84488203636,1523.29469334032,1765.22917846778,4,455.613589411807,1.3325,0.62624147885467,473.483787411013,95.7865981470301
2024-07-01,1113.74462523523,1438.00386038378,1523.84353572931,1765.4067180574,4.2,455.546644319729,1.315,0.470307284694002,474.03826647951,95.7628142200602
