h,impulse,response,median,pctl_16,pctl_84,model,irf
25,Main,consumption,-0.254409304008508,-0.462317427227878,-0.0455549540317443,bayesian_td632,
26,Main,consumption,-0.253087071473439,-0.463378314554122,-0.0469309683749133,bayesian_td632,
27,Main,consumption,-0.254753331960393,-0.465495764947796,-0.050227081444784,bayesian_td632,
28,Main,consumption,-0.25571955325323,-0.467881997332708,-0.0526178315624179,bayesian_td632,
29,Main,consumption,-0.260410516594903,-0.468290987821681,-0.053979840034692,bayesian_td632,
30,Main,consumption,-0.261669435981031,-0.471786961148525,-0.0600187504759568,bayesian_td632,
31,Main,consumption,-0.261361511113977,-0.478084271501915,-0.0638811238814384,bayesian_td632,
32,Main,consumption,-0.262538578847483,-0.482440206602671,-0.0645429526795481,bayesian_td632,
33,Main,consumption,-0.266380862273536,-0.485348115668411,-0.0690289166624747,bayesian_td632,
34,Main,consumption,-0.270069564217333,-0.491192440396012,-0.0749645475099125,bayesian_td632,
35,Main,consumption,-0.274035049339692,-0.500928465135841,-0.0750454176943934,bayesian_td632,
36,Main,consumption,-0.276569842969,-0.510389485417593,-0.0865747520810264,bayesian_td632,
37,Main,consumption,-0.28126613902438,-0.51987616364567,-0.0883222282852257,bayesian_td632,
38,Main,consumption,-0.28516799725183,-0.524379349803738,-0.0938777788710743,bayesian_td632,
39,Main,consumption,-0.289256167271752,-0.533392111586039,-0.0968989709816494,bayesian_td632,
40,Main,consumption,-0.293148075958509,-0.543033509300013,-0.0994525244102195,bayesian_td632,
1,Main,hours_worked,-0.258280623477907,-0.364721823941614,-0.12835674279723,bayesian_td632,
2,Main,hours_worked,-0.344692729893041,-0.43512183572624,-0.221827487040091,bayesian_td632,
3,Main,hours_worked,-0.408146425234796,-0.484615883257919,-0.293532113780537,bayesian_td632,
4,Main,hours_worked,-0.446902647081485,-0.521386501807039,-0.347655797489093,bayesian_td632,
5,Main,hours_worked,-0.466090498980365,-0.548857248091431,-0.369090470173901,bayesian_td632,
6,Main,hours_worked,-0.473893647455635,-0.566394908691361,-0.376622452200981,bayesian_td632,
7,Main,hours_worked,-0.464786605311461,-0.569293381168883,-0.367699796770162,bayesian_td632,
8,Main,hours_worked,-0.448904190874726,-0.568023816091427,-0.34922471495137,bayesian_td632,
9,Main,hours_worked,-0.424668524773211,-0.556110797382766,-0.317871586232178,bayesian_td632,
10,Main,hours_worked,-0.39804084248573,-0.534622574789566,-0.280054864530364,bayesian_td632,
11,Main,hours_worked,-0.36627976045429,-0.510352158606842,-0.237316544431395,bayesian_td632,
12,Main,hours_worked,-0.331215352139914,-0.478875014675466,-0.190301064503145,bayesian_td632,
13,Main,hours_worked,-0.290775038773883,-0.451061629106111,-0.147209608216405,bayesian_td632,
14,Main,hours_worked,-0.254487460200389,-0.421053612790198,-0.106583221609471,bayesian_td632,
15,Main,hours_worked,-0.219686857994632,-0.395951055455647,-0.0700107213928498,bayesian_td632,
16,Main,hours_worked,-0.190131756415242,-0.365185986134716,-0.0387910901498342,bayesian_td632,
17,Main,hours_worked,-0.157089236096415,-0.331016792169519,-0.00976796028135551,bayesian_td632,
18,Main,hours_worked,-0.125385289063194,-0.305648319812072,0.0214733549607209,bayesian_td632,
19,Main,hours_worked,-0.0995265300929644,-0.278906934567293,0.048418109300814,bayesian_td632,
20,Main,hours_worked,-0.0741340868395454,-0.256156951885226,0.0692656752721036,bayesian_td632,
21,Main,hours_worked,-0.0541948133085473,-0.232430384314613,0.0838690166898239,bayesian_td632,
22,Main,hours_worked,-0.0387324418543259,-0.211440813635584,0.0954853036525629,bayesian_td632,
23,Main,hours_worked,-0.0264791887100315,-0.19490010139301,0.106503166869763,bayesian_td632,
24,Main,hours_worked,-0.0153939910123749,-0.181959114480601,0.114447057176674,bayesian_td632,
25,Main,hours_worked,-0.00836798626211317,-0.168997374163983,0.119998801577011,bayesian_td632,
26,Main,hours_worked,-0.00846103461930113,-0.164344154661529,0.121444808084426,bayesian_td632,
27,Main,hours_worked,-0.00619851655463585,-0.157741764685823,0.120714384499849,bayesian_td632,
28,Main,hours_worked,-0.00751088163465184,-0.152182455926711,0.121234252904136,bayesian_td632,
29,Main,hours_worked,-0.0112460506188784,-0.150289710111976,0.12330514577607,bayesian_td632,
30,Main,hours_worked,-0.0138847971307785,-0.151570309439944,0.122077434811801,bayesian_td632,
31,Main,hours_worked,-0.0170493301639775,-0.152623354065174,0.119332617260112,bayesian_td632,
32,Main,hours_worked,-0.0218521136526318,-0.155753889283114,0.115677042823362,bayesian_td632,
33,Main,hours_worked,-0.0257628759793178,-0.161732177014897,0.113730573969392,bayesian_td632,
34,Main,hours_worked,-0.0296810657325284,-0.169770041420615,0.111103918316889,bayesian_td632,
35,Main,hours_worked,-0.033223368018785,-0.172633946373068,0.106160549021333,bayesian_td632,
36,Main,hours_worked,-0.0393145824801958,-0.178950525720716,0.100340499535839,bayesian_td632,
37,Main,hours_worked,-0.0438583942783457,-0.184428231416743,0.0967693147797599,bayesian_td632,
38,Main,hours_worked,-0.0465844339360218,-0.189525372443797,0.0915028076191958,bayesian_td632,
39,Main,hours_worked,-0.0505173658052817,-0.196871144182343,0.0872821874805012,bayesian_td632,
40,Main,hours_worked,-0.0543686834936678,-0.201959897323577,0.0817547915849251,bayesian_td632,
1,Main,unemployment,0.17326430057455,0.117646338028906,0.208579070722406,bayesian_td632,
2,Main,unemployment,0.253242242497281,0.185584144694035,0.291265859897627,bayesian_td632,
3,Main,unemployment,0.295644858149499,0.232174827283458,0.332383749448438,bayesian_td632,
4,Main,unemployment,0.321770401499249,0.267275842636078,0.358627764607388,bayesian_td632,
5,Main,unemployment,0.336204355857237,0.290380119474141,0.37439539089037,bayesian_td632,
6,Main,unemployment,0.341648691674463,0.300932556029399,0.382949876144498,bayesian_td632,
7,Main,unemployment,0.336806390240721,0.298049988246551,0.383638142694673,bayesian_td632,
8,Main,unemployment,0.331084450933228,0.28536391597481,0.380078247185848,bayesian_td632,
9,Main,unemployment,0.318396585381157,0.266467144667182,0.369425482383668,bayesian_td632,
10,Main,unemployment,0.300047668338929,0.241683538409001,0.358242308095001,bayesian_td632,
11,Main,unemployment,0.279914948315209,0.214554415005189,0.345247481644838,bayesian_td632,
12,Main,unemployment,0.257041590200661,0.183656678715994,0.326040301518031,bayesian_td632,
13,Main,unemployment,0.231881370869637,0.150919342262273,0.30837368367393,bayesian_td632,
14,Main,unemployment,0.203924434128444,0.120824129898634,0.287902518599748,bayesian_td632,
15,Main,unemployment,0.177267092007558,0.091436628324999,0.264401088628333,bayesian_td632,
16,Main,unemployment,0.150378754165543,0.0654097095161076,0.241960795305187,bayesian_td632,
17,Main,unemployment,0.127397586912053,0.0399502341316535,0.221836792358099,bayesian_td632,
18,Main,unemployment,0.106416614425809,0.0152054491541747,0.202689173241118,bayesian_td632,
19,Main,unemployment,0.0863795587374768,-0.00870387796548927,0.182140038180142,bayesian_td632,
20,Main,unemployment,0.067552370513414,-0.0275078491603422,0.161804733107933,bayesian_td632,
21,Main,unemployment,0.0512713727818903,-0.0427161543118428,0.144431511887027,bayesian_td632,
22,Main,unemployment,0.0363205115209068,-0.054221970719765,0.129222901227659,bayesian_td632,
23,Main,unemployment,0.0230161724889846,-0.0646881116790163,0.114342413815282,bayesian_td632,
24,Main,unemployment,0.0112639055651551,-0.0722614581173138,0.099977267749784,bayesian_td632,
25,Main,unemployment,0.00266828766075094,-0.0777264307332081,0.0886692969617834,bayesian_td632,
26,Main,unemployment,-0.00488381083217697,-0.0785002278337941,0.0796356446348415,bayesian_td632,
27,Main,unemployment,-0.0107084336886082,-0.0808417749021813,0.0684169917049572,bayesian_td632,
28,Main,unemployment,-0.0153924662902889,-0.0820273531393083,0.0613795405839943,bayesian_td632,
29,Main,unemployment,-0.0191220789892744,-0.0811000284632016,0.0539302568433925,bayesian_td632,
30,Main,unemployment,-0.019969015833553,-0.0819826006522799,0.0498080035455561,bayesian_td632,
31,Main,unemployment,-0.0214394417124758,-0.0792630393853305,0.0463247646975987,bayesian_td632,
32,Main,unemployment,-0.0214223528604672,-0.075965315606622,0.0414187580277324,bayesian_td632,
33,Main,unemployment,-0.0198023910191843,-0.0735141341619725,0.0374175514596393,bayesian_td632,
34,Main,unemployment,-0.0178807501173197,-0.0708996890670005,0.0338953298813641,bayesian_td632,
35,Main,unemployment,-0.0163328177176298,-0.0694313750070775,0.0311317873873452,bayesian_td632,
36,Main,unemployment,-0.0150553000818312,-0.0675049524987513,0.0295696579330947,bayesian_td632,
37,Main,unemployment,-0.0140321342632488,-0.0634007453396811,0.0285978209394461,bayesian_td632,
38,Main,unemployment,-0.0123449304654594,-0.060363312005428,0.02765222045063,bayesian_td632,
39,Main,unemployment,-0.0112662110470949,-0.0568095168169742,0.0278764955156599,bayesian_td632,
40,Main,unemployment,-0.0104215895370586,-0.0545528260917129,0.0279639127367857,bayesian_td632,
1,Main,labor_share,0.414751464552462,0.29437404081461,0.52224227553574,bayesian_td632,
2,Main,labor_share,0.257752415515203,0.174838166400024,0.348152260825933,bayesian_td632,
3,Main,labor_share,0.167961047517988,0.0926841854828164,0.251645591211975,bayesian_td632,
4,Main,labor_share,0.0842008777277163,0.0195065185621398,0.159349030167517,bayesian_td632,
5,Main,labor_share,0.0139224362329718,-0.0480361817512747,0.0876370281440485,bayesian_td632,
6,Main,labor_share,-0.0447515754824569,-0.106541393726444,0.0282883814709098,bayesian_td632,
7,Main,labor_share,-0.0945200797923724,-0.154841960711868,-0.0210202745897655,bayesian_td632,
8,Main,labor_share,-0.133828157186581,-0.193413779510862,-0.0606184802244918,bayesian_td632,
9,Main,labor_share,-0.165716331310993,-0.224908882193534,-0.0910736034053157,bayesian_td632,
10,Main,labor_share,-0.187899789140649,-0.24897568965462,-0.111800337836208,bayesian_td632,
11,Main,labor_share,-0.200729298234235,-0.267086712173704,-0.125173943303683,bayesian_td632,
12,Main,labor_share,-0.2075161875409,-0.277245626955418,-0.137208130250414,bayesian_td632,
13,Main,labor_share,-0.211530521120365,-0.281422540290172,-0.140121133155638,bayesian_td632,
14,Main,labor_share,-0.208731225690702,-0.282802456669988,-0.135869000043326,bayesian_td632,
15,Main,labor_share,-0.203567391955354,-0.281143019546102,-0.130796807582546,bayesian_td632,
16,Main,labor_share,-0.194822533297943,-0.274763858920647,-0.120399156119243,bayesian_td632,
17,Main,labor_share,-0.182476157434399,-0.263579716237711,-0.107610868247429,bayesian_td632,
18,Main,labor_share,-0.166720843516381,-0.251277071066144,-0.0947140719676319,bayesian_td632,
19,Main,labor_share,-0.150960789992747,-0.239593058558331,-0.0771271335467236,bayesian_td632,
20,Main,labor_share,-0.133792908492448,-0.222347543872587,-0.0608927249434533,bayesian_td632,
21,Main,labor_share,-0.117748703854468,-0.206766968844552,-0.0432674909429039,bayesian_td632,
22,Main,labor_share,-0.101653058759768,-0.189321634629254,-0.0285718203409511,bayesian_td632,
23,Main,labor_share,-0.0871885203504813,-0.174761944807618,-0.0125517763461441,bayesian_td632,
24,Main,labor_share,-0.0708134608755102,-0.157610971571588,0.00184166133741699,bayesian_td632,
25,Main,labor_share,-0.0569024843373328,-0.143464260316995,0.0146796744382716,bayesian_td632,
26,Main,labor_share,-0.0445594232795251,-0.130346121155447,0.0261190384711998,bayesian_td632,
27,Main,labor_share,-0.0337507483896863,-0.118874423592574,0.0340375832247496,bayesian_td632,
28,Main,labor_share,-0.0234892367955803,-0.106803379346964,0.0423225005100152,bayesian_td632,
29,Main,labor_share,-0.0143105514433427,-0.0955069156473542,0.0498263804897801,bayesian_td632,
30,Main,labor_share,-0.0082503286119257,-0.0876207064634079,0.0565636937210546,bayesian_td632,
31,Main,labor_share,-0.0021676430430831,-0.0777970327752241,0.0616036618704736,bayesian_td632,
32,Main,labor_share,0.00263964039783251,-0.0699562273148762,0.0654025005797341,bayesian_td632,
33,Main,labor_share,0.00495325022692043,-0.0640427338338996,0.0695231700742402,bayesian_td632,
34,Main,labor_share,0.00571671941983413,-0.0603170997063902,0.0731286339271817,bayesian_td632,
35,Main,labor_share,0.00640296976873637,-0.0574108274095359,0.0736636819337861,bayesian_td632,
36,Main,labor_share,0.00835925775588803,-0.0552587180829093,0.0731919547713388,bayesian_td632,
37,Main,labor_share,0.00963890775773698,-0.0536764892516958,0.074172105318914,bayesian_td632,
38,Main,labor_share,0.0102335356402463,-0.0535526157657225,0.0751966227038829,bayesian_td632,
39,Main,labor_share,0.0101180176820796,-0.0554102566617862,0.0761205126058194,bayesian_td632,
40,Main,labor_share,0.00891626988813345,-0.055705974285011,0.0751701880518038,bayesian_td632,
1,Main,interest,0.0440666739292679,0.00122169577060575,0.0926582467734872,bayesian_td632,
2,Main,interest,0.0260907877813599,-0.0190999457662044,0.0801110716891636,bayesian_td632,
3,Main,interest,0.0100167401189626,-0.0362768738032149,0.064093129382584,bayesian_td632,
4,Main,interest,-0.00394063444230145,-0.0504843281473538,0.0490999758582892,bayesian_td632,
5,Main,interest,-0.0162216070907372,-0.063021272005745,0.0339428327991577,bayesian_td632,
6,Main,interest,-0.0260493061854569,-0.0721256566609151,0.0228215258323712,bayesian_td632,
7,Main,interest,-0.0319752049506413,-0.0791236568954971,0.0125842958070245,bayesian_td632,
8,Main,interest,-0.0376643581904939,-0.0838448125881759,0.00578654277130563,bayesian_td632,
9,Main,interest,-0.0410843006392311,-0.0864003093908405,0.00160334255642508,bayesian_td632,
10,Main,interest,-0.0426658624817548,-0.087172086828925,3.9304342833856e-05,bayesian_td632,
11,Main,interest,-0.0432405403052143,-0.0854238955828224,-0.00207793800869222,bayesian_td632,
12,Main,interest,-0.0428575710845433,-0.0838005870713535,-0.00319576570478589,bayesian_td632,
13,Main,interest,-0.0411302211837,-0.0814160102849499,-0.00338272133646693,bayesian_td632,
14,Main,interest,-0.0380273224043064,-0.0786415825493941,-0.00161570702932263,bayesian_td632,
15,Main,interest,-0.0344931988845282,-0.0742566199566536,0.000243125992360593,bayesian_td632,
16,Main,interest,-0.0307027964355737,-0.0716085039199741,0.00205460198096233,bayesian_td632,
17,Main,interest,-0.0275254722139942,-0.0692234557053897,0.00605815083137118,bayesian_td632,
18,Main,interest,-0.0244372220495456,-0.0659541565218826,0.00893911625540264,bayesian_td632,
19,Main,interest,-0.0211997490884995,-0.0626223544946791,0.0117877353406153,bayesian_td632,
20,Main,interest,-0.0183722987873714,-0.058096213692732,0.0146241746663221,bayesian_td632,
21,Main,interest,-0.0152028903796341,-0.0541508956577689,0.01669137010039,bayesian_td632,
22,Main,interest,-0.0126523760946688,-0.0509018707110469,0.0182649316133254,bayesian_td632,
23,Main,interest,-0.0103787590465114,-0.0484131991085031,0.0199549109855555,bayesian_td632,
24,Main,interest,-0.00896683157802833,-0.0463909331868512,0.0214492729465905,bayesian_td632,
25,Main,interest,-0.0076152846860613,-0.042253954457387,0.0222540162620001,bayesian_td632,
26,Main,interest,-0.00593089026834957,-0.0413451762886123,0.0225912103180818,bayesian_td632,
27,Main,interest,-0.00542224116216333,-0.0401259110338419,0.0240692464856592,bayesian_td632,
28,Main,interest,-0.00522942556205071,-0.0396785739511756,0.023884874792877,bayesian_td632,
29,Main,interest,-0.00470375160921785,-0.0388109144249318,0.024785279954155,bayesian_td632,
30,Main,interest,-0.00530862900757433,-0.0380738734287414,0.0237524789406589,bayesian_td632,
31,Main,interest,-0.00562143884236467,-0.0373225732177889,0.0238524306651873,bayesian_td632,
32,Main,interest,-0.00579067449694007,-0.0361388565801623,0.0236135388207726,bayesian_td632,
33,Main,interest,-0.00605943596037344,-0.0363755942374883,0.0231764522738639,bayesian_td632,
34,Main,interest,-0.00623649100489702,-0.0355699544246019,0.0219516415945822,bayesian_td632,
35,Main,interest,-0.00689394770508701,-0.035700406467844,0.0209419238307101,bayesian_td632,
36,Main,interest,-0.00762192833926421,-0.0363169734178038,0.0204291959326976,bayesian_td632,
37,Main,interest,-0.0082294379803725,-0.0366132520468608,0.0193093890976677,bayesian_td632,
38,Main,interest,-0.0083070677649898,-0.036371140271638,0.0184413985848621,bayesian_td632,
39,Main,interest,-0.00894806185017709,-0.0364027603754059,0.0173408793515916,bayesian_td632,
40,Main,interest,-0.00954523940167037,-0.0363288045585397,0.0161971235207145,bayesian_td632,
1,Main,inflation,0.0605926323457132,0.0220453134736937,0.0980174484065039,bayesian_td632,
2,Main,inflation,0.0346847755613625,0.00824665919148656,0.0632570043974227,bayesian_td632,
3,Main,inflation,0.0188468203976918,-0.00637479731411897,0.0462758353048048,bayesian_td632,
4,Main,inflation,0.00679197188158112,-0.0190131189518036,0.0320754114450263,bayesian_td632,
5,Main,inflation,-0.00363820397113262,-0.0295392881081545,0.0208450201543665,bayesian_td632,
6,Main,inflation,-0.0112270047988607,-0.0372146716043048,0.0126045806862554,bayesian_td632,
7,Main,inflation,-0.0162281871561065,-0.04222728479058,0.00640163972493407,bayesian_td632,
8,Main,inflation,-0.0204880420288483,-0.0457397631760595,0.00172333624868559,bayesian_td632,
9,Main,inflation,-0.0233936660009386,-0.0475357400442346,-0.00204075357256847,bayesian_td632,
10,Main,inflation,-0.0252716265275965,-0.0479428005806733,-0.00383815852674342,bayesian_td632,
11,Main,inflation,-0.0266636552589275,-0.0486621294243162,-0.00483877502964915,bayesian_td632,
12,Main,inflation,-0.0271564566684882,-0.0481388771277298,-0.00545135944761723,bayesian_td632,
13,Main,inflation,-0.0262184249362725,-0.0483983627841847,-0.00451339862750538,bayesian_td632,
14,Main,inflation,-0.0258257325830216,-0.0480154437271535,-0.00338676913781875,bayesian_td632,
15,Main,inflation,-0.0244009201357401,-0.0457427470839646,-0.00265776898978586,bayesian_td632,
16,Main,inflation,-0.0229141644838887,-0.0450129634253178,-0.00167822618023907,bayesian_td632,
17,Main,inflation,-0.0213933092152185,-0.0439793942023084,5.83240915993646e-05,bayesian_td632,
18,Main,inflation,-0.0199745588984382,-0.0419701177148915,0.00247568413129718,bayesian_td632,
19,Main,inflation,-0.0185516046462236,-0.0402640183944546,0.0033188784602588,bayesian_td632,
20,Main,inflation,-0.0171213920066079,-0.0382346041228304,0.00450979385270029,bayesian_td632,
21,Main,inflation,-0.0155579013155647,-0.0366848299832113,0.00543338127083091,bayesian_td632,
22,Main,inflation,-0.0139650226444241,-0.035079089721128,0.00594822051340556,bayesian_td632,
23,Main,inflation,-0.0125740811703323,-0.0340936503398018,0.00671050105389957,bayesian_td632,
24,Main,inflation,-0.0116793666870299,-0.0325219376823753,0.00742928434976855,bayesian_td632,
25,Main,inflation,-0.0110353916294033,-0.0311705172839902,0.00793873267973285,bayesian_td632,
26,Main,inflation,-0.0103925028343008,-0.0295987153994349,0.00793084117723604,bayesian_td632,
27,Main,inflation,-0.0097215652883643,-0.0282971557090148,0.00834015520466515,bayesian_td632,
28,Main,inflation,-0.0088639663035547,-0.0275601430334155,0.00894085676654731,bayesian_td632,
29,Main,inflation,-0.00841373738758035,-0.0268571686404237,0.00877669921000477,bayesian_td632,
30,Main,inflation,-0.00786177510459958,-0.0260258374952332,0.00879592532216641,bayesian_td632,
31,Main,inflation,-0.00753206750232016,-0.0251906284406244,0.00872076848480889,bayesian_td632,
32,Main,inflation,-0.00699432253853991,-0.0243350561744117,0.00882568305085774,bayesian_td632,
33,Main,inflation,-0.00676106261441184,-0.0235441856124512,0.00834307384267657,bayesian_td632,
34,Main,inflation,-0.00674457300710452,-0.0229932765481501,0.00803249315208641,bayesian_td632,
35,Main,inflation,-0.00661449340965121,-0.0222599200310437,0.00712502249255129,bayesian_td632,
36,Main,inflation,-0.00643632486772695,-0.0219079571929581,0.00697349466955085,bayesian_td632,
37,Main,inflation,-0.00637510481922804,-0.0211885057244141,0.00670511411878031,bayesian_td632,
38,Main,inflation,-0.00606270449062878,-0.0206158538899639,0.00637867183954376,bayesian_td632,
39,Main,inflation,-0.00608725636612087,-0.0200059228026142,0.00607937183782238,bayesian_td632,
40,Main,inflation,-0.0060010902166157,-0.0194518792732544,0.00606346558775155,bayesian_td632,
1,Main,productivity,-0.377868617618124,-0.450706583717874,-0.274802337324226,bayesian_td632,
2,Main,productivity,-0.297202398698648,-0.36483281229989,-0.21428965297017,bayesian_td632,
3,Main,productivity,-0.232350615609111,-0.308627119228705,-0.151880794264107,bayesian_td632,
4,Main,productivity,-0.178013294591961,-0.267061825909112,-0.0944426789210654,bayesian_td632,
5,Main,productivity,-0.132779829286585,-0.236439534110846,-0.0373199832324385,bayesian_td632,
6,Main,productivity,-0.0975144600382719,-0.208916247162128,0.0121037851968797,bayesian_td632,
7,Main,productivity,-0.0659525989495852,-0.187728487521871,0.0529138833429233,bayesian_td632,
8,Main,productivity,-0.0428566114062519,-0.171893023875485,0.0814521386732315,bayesian_td632,
9,Main,productivity,-0.0265599741955908,-0.165359379163978,0.102703972160008,bayesian_td632,
10,Main,productivity,-0.0182142125358968,-0.161960220740508,0.120546764865975,bayesian_td632,
11,Main,productivity,-0.0179924747333075,-0.168737763427137,0.130884016077671,bayesian_td632,
12,Main,productivity,-0.0252142980613187,-0.169622672320392,0.133524551069401,bayesian_td632,
13,Main,productivity,-0.0317087108700594,-0.181127766384104,0.131778788792833,bayesian_td632,
14,Main,productivity,-0.0405214860779104,-0.195453146230248,0.126116322507866,bayesian_td632,
15,Main,productivity,-0.0519430313338672,-0.209358038660299,0.110097994266915,bayesian_td632,
16,Main,productivity,-0.0675477472756301,-0.227797378889226,0.098560187462333,bayesian_td632,
17,Main,productivity,-0.0857910660786352,-0.247466220407742,0.082482120431368,bayesian_td632,
18,Main,productivity,-0.1033860426878,-0.270980819014893,0.0668582088072879,bayesian_td632,
19,Main,productivity,-0.120070499990999,-0.292844352212734,0.0507977893075498,bayesian_td632,
20,Main,productivity,-0.137782896722081,-0.314203779823733,0.0383167027563088,bayesian_td632,
21,Main,productivity,-0.153912767363091,-0.337637870454735,0.0269129618418974,bayesian_td632,
22,Main,productivity,-0.169504759555386,-0.35830170792665,0.0129541322112107,bayesian_td632,
23,Main,productivity,-0.184026339268246,-0.374429505673767,-0.000498280129012866,bayesian_td632,
24,Main,productivity,-0.199100470481197,-0.391662897099064,-0.0159061474940103,bayesian_td632,
25,Main,productivity,-0.211571523873343,-0.408792609236232,-0.0301231337928585,bayesian_td632,
26,Main,productivity,-0.223690792921971,-0.424247127115205,-0.0443547032998225,bayesian_td632,
27,Main,productivity,-0.23298208650093,-0.435385334496549,-0.0511843653719106,bayesian_td632,
28,Main,productivity,-0.241536622653014,-0.447213987570045,-0.0583367833257329,bayesian_td632,
29,Main,productivity,-0.248999912503941,-0.455623995300144,-0.0653743637403437,bayesian_td632,
30,Main,productivity,-0.256259342944461,-0.464878317575971,-0.0726634721090022,bayesian_td632,
31,Main,productivity,-0.260610208841407,-0.46948227842882,-0.0762359474021483,bayesian_td632,
32,Main,productivity,-0.263649404813887,-0.477626534302745,-0.0791475077201815,bayesian_td632,
33,Main,productivity,-0.265671466295222,-0.48189948955012,-0.0798418533679883,bayesian_td632,
34,Main,productivity,-0.267391564355214,-0.4884677581393,-0.0843193364529262,bayesian_td632,
35,Main,productivity,-0.267678573028015,-0.490051654252847,-0.0843938304322561,bayesian_td632,
36,Main,productivity,-0.269230655549513,-0.492610369771577,-0.0840357896758181,bayesian_td632,
37,Main,productivity,-0.268440441699624,-0.494784315512442,-0.0799849326983036,bayesian_td632,
38,Main,productivity,-0.269356205983531,-0.495689878981708,-0.0770629794242332,bayesian_td632,
39,Main,productivity,-0.266352974647705,-0.496134381679883,-0.0788210607629767,bayesian_td632,
40,Main,productivity,-0.264424619135066,-0.493847559469281,-0.0769216639990932,bayesian_td632,
1,Main,TFP,-0.035674690693524,-0.135098901679694,0.067791370881753,bayesian_td632,
2,Main,TFP,-0.0273734909881547,-0.117138219057754,0.0724556851788437,bayesian_td632,
3,Main,TFP,-0.0388201918316601,-0.129141248574615,0.0538454935684418,bayesian_td632,
4,Main,TFP,-0.0538685138386314,-0.145848058639816,0.0395450130499679,bayesian_td632,
5,Main,TFP,-0.0730776154882217,-0.169643438264644,0.0248383173232096,bayesian_td632,
6,Main,TFP,-0.0905022395363081,-0.191677536954231,0.010256981196915,bayesian_td632,
7,Main,TFP,-0.11013278991314,-0.217642157145093,-0.00523922870756742,bayesian_td632,
8,Main,TFP,-0.129997262198643,-0.242394238823999,-0.0177279278771031,bayesian_td632,
9,Main,TFP,-0.148501410352433,-0.261907740575539,-0.0277118152173234,bayesian_td632,
10,Main,TFP,-0.16599867572301,-0.278662109449501,-0.0403249455288375,bayesian_td632,
11,Main,TFP,-0.1779443435484,-0.295750452770355,-0.0482874994247139,bayesian_td632,
12,Main,TFP,-0.189186486467214,-0.314655846561235,-0.0606178905453419,bayesian_td632,
13,Main,TFP,-0.197505156996464,-0.329534914220867,-0.0701501351315298,bayesian_td632,
14,Main,TFP,-0.207559058540313,-0.342396078708625,-0.0762788991259837,bayesian_td632,
15,Main,TFP,-0.217536022578032,-0.354918514552452,-0.0830030274270031,bayesian_td632,
16,Main,TFP,-0.224985144945499,-0.361467371034802,-0.0848654709093941,bayesian_td632,
17,Main,TFP,-0.227263280658777,-0.366908506971298,-0.0875857548839969,bayesian_td632,
18,Main,TFP,-0.231158843409309,-0.371337700508754,-0.0893146896255875,bayesian_td632,
19,Main,TFP,-0.230773910882403,-0.377427528795627,-0.0885152088468866,bayesian_td632,
20,Main,TFP,-0.228822018983779,-0.381571978560354,-0.0881372588423145,bayesian_td632,
21,Main,TFP,-0.230282611179816,-0.382002645313701,-0.0916323880762253,bayesian_td632,
22,Main,TFP,-0.228849187004442,-0.38623965460435,-0.0935250941979548,bayesian_td632,
23,Main,TFP,-0.227922183691384,-0.38872526852645,-0.0926945047530875,bayesian_td632,
24,Main,TFP,-0.225628683273951,-0.387722894795632,-0.0932596987380931,bayesian_td632,
25,Main,TFP,-0.224489494937303,-0.384487085178746,-0.092120714434202,bayesian_td632,
26,Main,TFP,-0.220148115984197,-0.381615577742601,-0.0891505905532682,bayesian_td632,
27,Main,TFP,-0.216744357017816,-0.379434116455958,-0.0873656111693476,bayesian_td632,
28,Main,TFP,-0.212687793829962,-0.374635866663014,-0.083484905953426,bayesian_td632,
29,Main,TFP,-0.206761664717701,-0.371133505107272,-0.0814017280680764,bayesian_td632,
30,Main,TFP,-0.204520372976263,-0.374321520437875,-0.0777841355557648,bayesian_td632,
31,Main,TFP,-0.201724132910143,-0.372892947418116,-0.0753382276858321,bayesian_td632,
32,Main,TFP,-0.199187615003283,-0.369949183335148,-0.0733978886991167,bayesian_td632,
33,Main,TFP,-0.195683468290708,-0.367825089707382,-0.0709330494181859,bayesian_td632,
34,Main,TFP,-0.192199170535029,-0.365137926906166,-0.0678764234611768,bayesian_td632,
35,Main,TFP,-0.189202950811785,-0.361709215916802,-0.0659177237135709,bayesian_td632,
36,Main,TFP,-0.186813879441691,-0.360984767743686,-0.0635896782584216,bayesian_td632,
37,Main,TFP,-0.18455704845393,-0.356348032513717,-0.0623017444553831,bayesian_td632,
38,Main,TFP,-0.181988803530128,-0.354288504841219,-0.063278026998799,bayesian_td632,
39,Main,TFP,-0.179157798962428,-0.350187695502192,-0.062409444026017,bayesian_td632,
40,Main,TFP,-0.177223747710814,-0.344331615333217,-0.0627219676586289,bayesian_td632,
1,Main,output,-0.422949213943552,-0.497545402640849,-0.307696125923344,classical_fd,-0.479022703839807
2,Main,output,-0.587261671069452,-0.691071930663852,-0.446331440868995,classical_fd,-0.655471772134727
3,Main,output,-0.62035491240022,-0.770580884183789,-0.395860991007718,classical_fd,-0.673116157677471
4,Main,output,-0.556156208410576,-0.775327593199033,-0.248751814603885,classical_fd,-0.595568715629414
5,Main,output,-0.432887180666576,-0.736094892953165,-0.0539959676758193,classical_fd,-0.474257570947953
6,Main,output,-0.290441478357032,-0.642383777391767,0.125008250175488,classical_fd,-0.342128769533606
