date,gz_spread,ebp,est_prob
1983-02-01,1.321093575163349,0.18752431354181587,0.28861369053262925
1983-03-01,0.9960532567140544,0.09983120889570696,0.25493527311008274
1983-04-01,0.940777901637676,0.02052765340845963,0.22635060456804468
1983-05-01,0.855305694832128,-0.1874030114275258,0.16064144183124246
1983-06-01,0.8451014161099896,-0.02570946794689321,0.21055729814820315
1983-07-01,0.8652056202790968,-0.1544979938534723,0.17011732538766783
1983-08-01,0.7989817990362492,-0.2226953978487883,0.15086880408273928
1983-09-01,0.8885816898154651,-0.122795559645008,0.17957873559686854
1983-10-01,0.8323263785962188,-0.13679636336467327,0.17536020468663469
1983-11-01,0.9069582609968896,-0.01647323013422186,0.21365941301820168
1983-12-01,0.9237014294672534,0.03618043817396943,0.231845024638156
1984-01-01,0.8810485955522867,-0.0439262244633043,0.20451701204516676
1984-02-01,0.8667995916470673,-0.11944134865054667,0.1805987738857169
1984-03-01,0.9259595251781108,-0.02548904161298915,0.21063102207160608
1984-04-01,0.9380095228536128,0.04193126000900937,0.23388217836263692
1984-05-01,0.7433877392450773,-0.3594120924687386,0.1168047172013572
1984-06-01,0.7492003621280827,-0.109914716999297,0.18351565204225023
1984-07-01,0.9091829270426744,-0.1800613008511157,0.16272522468768102
1984-08-01,0.8984350082779292,0.11594619813426088,0.26096647445032506
1984-09-01,0.8967575674894044,-0.081549160959415,0.19237320288507984
1984-10-01,0.9216370819718724,-0.267918988747224,0.13893651894893744
1984-11-01,0.9327910543288676,-0.16066314448073094,0.1683151601688494
1984-12-01,0.9397012420628794,-0.04478433231883172,0.2042350483507692
1985-01-01,1.056266515840225,-0.1688409743005117,0.16594367904552812
1985-02-01,0.944599593101163,-0.19942432444085445,0.157267256555591
1985-03-01,0.9881487575520688,0.03745704985803799,0.23229639236371977
1985-04-01,1.0655377144713931,-0.10694756460765786,0.18443010303601093
1985-05-01,1.2179419122237338,-0.30819698927470873,0.12886445034630317
1985-06-01,1.1986116051993856,0.01009917284944661,0.22273121352718983
1985-07-01,1.165404802274068,-0.03238431363090277,0.20833200620949463
1985-08-01,1.1715512572253792,-0.01081429185988147,0.21557312553112468
1985-09-01,1.1740944743272024,0.08200756822191857,0.24835053910751695
1985-10-01,1.2623441752733493,0.1378563365749621,0.26928268627860585
1985-11-01,1.3509819957380156,0.18593485998229164,0.2879850717985284
1985-12-01,1.4303693334137402,-0.04158933100670059,0.20528606008216752
1986-01-01,1.3971558178987116,0.20502958669347904,0.2955792972070178
1986-02-01,1.6275085725919445,-0.16158307928783633,0.16804730622344108
1986-03-01,2.079595047800261,0.6050950008306601,0.4706454944765998
1986-04-01,1.9913982013774276,0.5409470742008486,0.44118389598091023
1986-05-01,1.6567472901569609,0.04152200275796902,0.23373687728234105
1986-06-01,1.9684030861114592,0.11779623266199302,0.26166353449974133
1986-07-01,2.160364176002572,0.7325160046557246,0.5294872195139292
1986-08-01,2.31884639636787,0.6928334488225416,0.5111710162444852
1986-09-01,1.9817993052711036,0.3355777942819844,0.34978299014741365
1986-10-01,1.992012874203566,0.5085691781567776,0.4264259328223885
1986-11-01,2.1193595347323204,0.6252269250780895,0.4799325872381318
1986-12-01,2.024097196576233,0.6463438120791749,0.48968568659980194
1987-01-01,1.894539107595726,0.5071214673173028,0.4257683020435194
1987-02-01,1.9971491134154309,0.5774776134349007,0.45793221047666377
1987-03-01,1.9265847347239904,0.4684267462048683,0.4082731305727711
1987-04-01,1.8018652431494313,-0.2349071854801481,0.14758144459182165
1987-05-01,1.7725410835437816,0.19978853694187393,0.2934857112423581
1987-06-01,1.7280840506281094,0.186670899454217,0.2882760903527537
1987-07-01,1.6873543727035332,0.26254757713888743,0.3189923978423708
1987-08-01,1.6118420585238828,0.2616134743330536,0.3186059872990747
1987-09-01,1.5890343746661053,0.25167222340425144,0.3145058724416538
1987-10-01,1.716768708364365,-0.6257618974367856,0.06684582940105255
1987-11-01,1.7074159014351746,0.2584924508529698,0.31731634465657177
1987-12-01,1.65910086337344,0.00237139057161317,0.22007056077705228
1988-01-01,1.7497505128364357,-0.125222865157689,0.17884283834372436
1988-02-01,1.7011993670279095,0.21585545933677475,0.29992538612108477
1988-03-01,1.600771260303695,-0.05184538422891704,0.20192367591950583
1988-04-01,1.4914021712148893,0.01540938331342101,0.2245700809390878
1988-05-01,1.4967029179008866,0.08760443164208231,0.2504084211340525
1988-06-01,1.559536675474937,0.1867962914701895,0.28832568222783717
1988-07-01,1.4619970080391698,-0.08919653465081812,0.18995983562531008
1988-08-01,1.442054342057197,0.07353434342856935,0.24525229908215396
1988-09-01,1.5380109248756972,0.2635403443476314,0.31940329184040683
1988-10-01,1.6821252983273702,0.3830506863782257,0.370358140963037
1988-11-01,1.6115784977410097,0.29028323299777004,0.33055393836319363
1988-12-01,1.6193548375628513,0.4235562985522139,0.3882145066063133
1989-01-01,1.6844195874698251,0.4237554539860154,0.3883029231981374
1989-02-01,1.5748014017016692,0.31512978164368266,0.34105072198385666
1989-03-01,1.6471045442501508,0.5394728520552061,0.44051000118905753
1989-04-01,1.7114467906040396,0.6403611275135008,0.4869216286572797
1989-05-01,1.7728556279573595,0.4665990313665125,0.4074509761553796
1989-06-01,1.97878597480268,0.7351878930498539,0.5307186730203144
1989-07-01,2.11189293976388,0.9608205565438184,0.6325036036104106
1989-08-01,1.9192887707827335,0.6793742356835282,0.5049513768137052
1989-09-01,1.7392822716554277,0.7080631220475351,0.5182054486529327
1989-10-01,1.651651604342152,0.5697955342834231,0.454402947910558
1989-11-01,1.6374358335319394,0.6801651474528022,0.5053169132481528
1989-12-01,1.5397763320191256,0.5638891396917439,0.4516918924574024
1990-01-01,1.4288319799788476,0.2990133361313003,0.33422745734449094
1990-02-01,1.4286881084402556,0.43644735953682434,0.3939493451581511
1990-03-01,1.426880097289352,0.4651870374901872,0.4068161028181954
1990-04-01,1.3521314896331438,0.2178047702512107,0.30071100729114053
1990-05-01,1.2025567471943537,0.11017202014593576,0.25879702462351906
1990-06-01,1.224435203473221,0.15765337448921568,0.2769094625864946
1990-07-01,1.1634444416910608,0.08025705408328965,0.2477087572642424
1990-08-01,1.1061110337510054,-0.2090943970114536,0.1545870890780984
1990-09-01,1.1264534675711542,0.0061890724390269904,0.22138269242296624
1990-10-01,1.4096893151727503,0.2069279718291519,0.2963393150963167
1990-11-01,1.5593720738148495,0.3175603464086183,0.3420843516414186
1990-12-01,1.55407931040216,0.4046886426350089,0.3798649479213024
1991-01-01,1.5753063713913562,0.4367419649278048,0.3940806804791056
1991-02-01,1.40932632338943,0.3537717357339263,0.357620216770851
1991-03-01,1.3712527152405962,0.28873807015667774,0.32990543722449034
1991-04-01,1.3575809833646726,0.2429500946284726,0.31092728899470923
1991-05-01,1.306838869407792,0.22290323514920884,0.30277019377940695
1991-06-01,1.284667825713587,0.12756570412615176,0.26536027607766005
1991-07-01,1.387224232066653,0.23564616936063887,0.3079442533917958
1991-08-01,1.2891800645210774,0.16326866538200213,0.27909184082572824
1991-09-01,1.391658969368095,0.1984063053122731,0.2929347126941471
1991-10-01,1.3602401691063732,0.18389683658282951,0.28717999355751667
1991-11-01,1.3527063705072109,0.1955744976402678,0.2918073719306956
1991-12-01,1.5262181187551749,0.2190555529470204,0.301215592685202
1992-01-01,1.3262814835950587,0.0857204522438999,0.24971470284184105
1992-02-01,1.2807817028143311,0.12315710544084756,0.2636887977531317
1992-03-01,1.2056136270943596,0.06580074781415424,0.24244274457884257
1992-04-01,1.2117375492802047,0.05982436025008364,0.2402835704615139
1992-05-01,1.2188768459753023,0.02437262302576193,0.2276934057982168
1992-06-01,1.1959249512204364,0.0031903998572107,0.22035167658936455
1992-07-01,1.253600891106479,-0.06396651344351945,0.19799263713053497
1992-08-01,1.404895180409834,0.08287662540015717,0.24866948594243865
1992-09-01,1.5244770803078342,0.1821411977066647,0.28648732071056726
1992-10-01,1.403574385691044,0.09829560660109073,0.254364388426425
1992-11-01,1.2853500202432009,0.07307451673049359,0.2450847596457052
1992-12-01,1.3507223298121191,0.10803783433658064,0.2579975461387428
1993-01-01,1.3750521751449547,0.0671520964111243,0.2429324183539057
1993-02-01,1.4125877296833664,0.05655875727586057,0.23910820127237284
1993-03-01,1.3627658369837072,0.02432810105024541,0.22767783151034696
1993-04-01,1.4126875563239631,0.04987455302069166,0.2367122248716962
1993-05-01,1.3287865367715457,0.02111186171757384,0.22655434242505956
1993-06-01,1.316531756094792,-0.05669945045365665,0.20034386179120348
1993-07-01,1.28982897361313,-0.06124817227824186,0.19887018622645625
1993-08-01,1.372583048433573,-0.06316714203394547,0.1982504513216352
1993-09-01,1.4106534557272337,0.02548773381282343,0.22808367965633816
1993-10-01,1.353443960411806,-0.04557890409014331,0.2039741683606168
1993-11-01,1.2770762409107863,-0.1335459562904191,0.17633392953224533
1993-12-01,1.249174293939316,-0.1698137087193119,0.16566304071145077
1994-01-01,1.2077632090258623,-0.24748563196832052,0.14424591087530536
1994-02-01,1.1184090580825374,-0.4321058453747091,0.10109543767203892
1994-03-01,1.2051077739997216,-0.31076162277065267,0.12824073561713306
1994-04-01,1.2167622129020608,-0.26406307843892707,0.13992811382615422
1994-05-01,1.244598990389204,-0.26580570772236434,0.13947938113121308
1994-06-01,1.204977045674812,-0.31390210362175885,0.12747983505349125
1994-07-01,1.1962482000376855,-0.29849473023526296,0.13124304574708548
1994-08-01,1.17288129705934,-0.27111327870795265,0.13811869969181936
1994-09-01,1.1605153129941332,-0.3894094366095844,0.11012436513460216
1994-10-01,1.1795662827423787,-0.313398202929535,0.12760171218614683
1994-11-01,1.232886706949976,-0.25484895470610924,0.14231707959637635
1994-12-01,1.263289726074753,-0.19712294668131025,0.157909582759353
1995-01-01,1.2512170925604085,-0.2464783088817022,0.14451114426271094
1995-02-01,1.2240046874605437,-0.2815960136640645,0.1354579482066227
1995-03-01,1.2228629213396476,-0.28884197582447513,0.13363942369386658
1995-04-01,1.1949993870082996,-0.2358233619638992,0.14733676370379575
1995-05-01,1.2954735798236707,-0.32286364342062535,0.1253258445734497
1995-06-01,1.321234554353952,-0.1400237737582406,0.17439674873156738
1995-07-01,1.2374917337510545,-0.31153089149482005,0.1280540600905947
1995-08-01,1.2574280233551791,-0.20347577567256225,0.15614065570601549
1995-09-01,1.2515433114759569,-0.162703309813216,0.16772150354809193
1995-10-01,1.3291778253761497,-0.12567708950545642,0.17870534021384116
1995-11-01,1.38600605291551,-0.04186482714702189,0.2051953078596374
1995-12-01,1.3987608445493238,-0.05397522374143415,0.20122957786433476
1996-01-01,1.3798518647079732,-0.103781575442905,0.18540895376358
1996-02-01,1.2923560350429768,-0.3077243832377896,0.12897961658598214
1996-03-01,1.2494785032602491,-0.3302643113930348,0.12356628127669372
1996-04-01,1.25153265708826,-0.2823269322313775,0.13527374374106532
1996-05-01,1.195814422682287,-0.31403499603780594,0.1274477062088295
1996-06-01,1.2609186260945893,-0.26708503373617876,0.13915057423885394
1996-07-01,1.272053542964232,-0.32024066116393235,0.1259536562395154
1996-08-01,1.2432631569917818,-0.3897041846693952,0.11006011401966334
1996-09-01,1.2271245396261723,-0.385333580894871,0.1110156067170692
1996-10-01,1.266491936259749,-0.33105198748580156,0.12338002926961274
1996-11-01,1.31817801498652,-0.2793238932920732,0.13603166025687563
1996-12-01,1.2388183529358323,-0.3956318388424616,0.10877367004342708
1997-01-01,1.2745427247930488,-0.3385388108910983,0.12161952879687528
1997-02-01,1.2070287877797572,-0.457628222620756,0.09596270539492222
1997-03-01,1.212266329662525,-0.48377717777757834,0.09090541426106424
1997-04-01,1.2151573035108112,-0.4420455530142895,0.09907320021680605
1997-05-01,1.1726087286478115,-0.4397652702378392,0.09953448896891784
1997-06-01,1.1464002593079474,-0.5413733522227417,0.08046801989129836
1997-07-01,1.2048841340867713,-0.5121003407303164,0.08565368270840039
1997-08-01,1.1411809753968845,-0.5070560257257333,0.08657199859734571
1997-09-01,1.1525907310407637,-0.5585087744462398,0.07754459255106595
1997-10-01,1.2844799810446164,-0.4375527436819977,0.09998356950407472
1997-11-01,1.3081461461691346,-0.33043831491624753,0.12352511988409816
1997-12-01,1.3018474395561082,-0.3978564633714179,0.10829367411960993
1998-01-01,1.3488771294798076,-0.35832802185565726,0.11705140266378627
1998-02-01,1.317789963373884,-0.33193423951900813,0.12317164768277487
1998-03-01,1.2993012864624092,-0.3809283910307528,0.11198465774222424
1998-04-01,1.210001159192273,-0.410083356960252,0.10568274074737002
1998-05-01,1.2113056221979115,-0.37264384929006167,0.1138234375137077
1998-06-01,1.3127014396411365,-0.3348245121103317,0.12249071416484392
1998-07-01,1.3629479363057384,-0.29717186125547723,0.13156969280284178
1998-08-01,1.999872683689536,0.10098276477976964,0.2553638219144535
1998-09-01,2.118701825645259,0.08688971423451397,0.2501451279276016
1998-10-01,2.25855932734208,0.2116270101176521,0.29822441656731147
1998-11-01,1.9969700129241073,0.19423367184722817,0.2912742961132302
1998-12-01,1.9540907357906976,0.05704190792232233,0.2392819005188877
1999-01-01,1.9122936908183232,0.05296601640219767,0.23781872611024024
1999-02-01,1.782909271878077,-0.1674202345907971,0.16635412070710878
1999-03-01,1.6737158382498916,-0.158493263267933,0.16894804338393035
1999-04-01,1.6214965015049436,-0.2004009338371242,0.15699519980369916
1999-05-01,1.655853296033276,-0.1947498792395528,0.15857371938058698
1999-06-01,1.696064927466914,-0.13490861088634776,0.17592530319389266
1999-07-01,1.7541497126855274,-0.08449379579649152,0.191441720115088
1999-08-01,1.9666456036776072,-0.02949920354676827,0.2092921509272348
1999-09-01,2.027602143549194,0.1016340018242603,0.25560634481203176
1999-10-01,2.0937154079093654,0.11594762325362518,0.2609670110421797
1999-11-01,2.04524467377717,0.08080126020015377,0.2479081817896745
1999-12-01,1.8633514807095184,-0.14790625099899568,0.17205781617230345
2000-01-01,1.9503208316579963,0.03483108714955429,0.23136847021971813
2000-02-01,2.122469497998492,0.12697571252464956,0.26513627508043264
2000-03-01,2.4746867982025123,0.3959433944679231,0.3760135386717503
2000-04-01,2.636578232022321,0.5525204230816345,0.4464800571158205
2000-05-01,2.8051403611200603,0.7322357072074324,0.5293580159531917
2000-06-01,2.815740900392646,0.770399615244644,0.5469156094306468
2000-07-01,2.940392653659896,0.853104772460545,0.5846069494834815
2000-08-01,3.064164062818344,1.002759264160872,0.6506519455477393
2000-09-01,3.221429687322634,1.1143512138194196,0.6972020391737669
2000-10-01,3.66573053302497,1.511414388771774,0.8355674182969316
2000-11-01,3.7679453025704417,1.5937592430299752,0.8580963914949127
2000-12-01,3.786627679696912,1.5893370749136966,0.8569423719683316
2001-01-01,3.3987943030304257,1.1345846257956262,0.7053367566388175
2001-02-01,3.320259046039761,1.1592293983006647,0.7151065609133719
2001-03-01,3.275322881028066,1.0927738891196506,0.6884179399062694
2001-04-01,3.1992047668304915,0.9138745433417306,0.6118333271462524
2001-05-01,2.99409454916731,0.7755355730448281,0.5492722219495988
2001-06-01,3.0908823417484097,1.0091608624964334,0.65339329389617
2001-07-01,3.030825336534513,0.77675188238047,0.549830069203469
2001-08-01,3.0174429763564965,0.7502591873490307,0.537659078731912
2001-09-01,3.534254959925907,1.2167349523817168,0.7372827185231857
2001-10-01,3.433228929291901,1.033138057025131,0.6635888142640348
2001-11-01,2.9796090842665763,-0.06440749595504025,0.19785049764637783
2001-12-01,2.894863040235323,0.41436390064489537,0.3841398461632955
2002-01-01,2.9267066033984404,0.5684361047137592,0.4537787721674435
2002-02-01,2.961224934755379,0.7696170391815809,0.5465563805039088
2002-03-01,2.6127386599998257,0.28748347797588547,0.3293792635783468
2002-04-01,2.649669083245878,0.4063495347939288,0.3805977667812107
2002-05-01,2.7266109720343135,0.49828824624028023,0.4217602993184868
2002-06-01,3.2615351769522434,0.9392359112658064,0.6230434624632305
2002-07-01,4.057614473448054,1.5365050235747422,0.8426651712719793
2002-08-01,3.934130329366459,1.435095534872984,0.8127243113653346
2002-09-01,4.263755955308851,1.6117867223826252,0.8627355414847726
2002-10-01,4.309243195786829,1.4171331187620186,0.8070753533110262
2002-11-01,3.754399379107968,1.0300096484345538,0.6622651672599505
2002-12-01,3.6529048800724153,0.884516506078473,0.598739846089117
2003-01-01,3.5427627570077607,0.8362386657719076,0.5769718121707332
2003-02-01,3.4249538777745374,0.6317678479963731,0.4829525834768959
2003-03-01,3.187691969617008,0.1312193549389837,0.26674958660437886
2003-04-01,2.713838329878697,0.03220596004046916,0.23044291319036417
2003-05-01,2.7958014065957624,-0.49256684799165873,0.0892506613611193
2003-06-01,2.5305420888416505,-0.40480444197692034,0.1068043637365174
2003-07-01,2.4298908380653383,-1.053374036832385,0.02301448409206346
2003-08-01,2.384060738422287,-0.21575143639968308,0.15275966385487033
2003-09-01,2.4163585675112564,-0.5554213702208255,0.0780652833412556
2003-10-01,2.0957567035480418,-0.5344358933486468,0.08167500084372883
2003-11-01,2.0016541560655066,-0.5552778632221158,0.07808955015317558
2003-12-01,1.909077859586521,-0.5334918712562358,0.08184029153100456
2004-01-01,1.7831847060063457,-0.7204766822866984,0.05376039779074799
2004-02-01,1.9179989333827647,-0.3468645834484896,0.11968257165546012
2004-03-01,1.929099517325484,-0.5303532201038963,0.08239165681616811
2004-04-01,1.7633725205317112,-0.7457320858632162,0.05063811786361973
2004-05-01,1.9095392757487528,-0.36974000855895617,0.11447301899532046
2004-06-01,1.816771472529258,-0.38724346754230754,0.11059734275238609
2004-07-01,1.746600004602963,-0.32708782371357104,0.12431938379500895
2004-08-01,1.8724237628043567,-0.43484471169143,0.10053523520176796
2004-09-01,1.7601627368391906,-0.5547851863887614,0.07817290459266146
2004-10-01,1.753039257319034,-0.5432143794448843,0.08014999125278116
2004-11-01,1.5438334865946328,-0.6828698131895656,0.0586899611318484
2004-12-01,1.4726477125969109,-0.7295537567573349,0.0526211125069897
2005-01-01,1.71255538112019,-0.7112483547703026,0.05493860435148511
2005-02-01,1.5667747162393175,-0.929117127295001,0.03207289790519025
2005-03-01,1.8607730354249992,-0.6341540670510004,0.06559511987003
2005-04-01,2.146817735013468,-0.38004153456517686,0.11218047705280908
2005-05-01,2.117156422295368,-0.3061067228512808,0.12937435373611617
2005-06-01,1.9655317999452575,-0.4529365868775827,0.0968915625111417
2005-07-01,1.7249175111030184,-0.5549882531014465,0.0781385402041191
2005-08-01,1.81207284708812,-0.5569114169646496,0.07781365672322602
2005-09-01,1.8322645716280308,-0.4673471766587898,0.09405939659850251
2005-10-01,1.8839868560057496,-0.3464574850645765,0.11977677260354296
2005-11-01,1.8900289204870924,-0.31475945801192395,0.1272726550886195
2005-12-01,1.9528956718342596,-0.28402576563302606,0.13484627114836523
2006-01-01,1.7963625872655629,-0.3667037590493491,0.11515503751470348
2006-02-01,1.74827770009201,-0.3220242518105483,0.125526515093945
2006-03-01,1.717554817027521,-0.4066802948900521,0.10640481729583978
2006-04-01,1.637307807086898,-0.4521485291445883,0.09704822871116582
2006-05-01,1.6510413583868373,-0.35711765342522295,0.11732726371803928
2006-06-01,1.7581697721584482,-0.370189861551651,0.1143722157005413
2006-07-01,1.802562297642624,-0.27695958078933036,0.13663041453116292
2006-08-01,1.8125113497432916,-0.3071498019382737,0.12911972861756427
2006-09-01,1.8259918716820769,-0.3606299057819138,0.11652803776030184
2006-10-01,1.7192496951719984,-0.39434442716412055,0.10905214617755124
2006-11-01,1.709726099042411,-0.3641069934672996,0.11574062474410642
2006-12-01,1.5979880816089391,-0.4900718981599214,0.08971806874991535
2007-01-01,1.5037294521092102,-0.5537074248726077,0.07835548293492205
