date,output,investment,consumption,hours_worked,unemployment,labor_share,interest,inflation,productivity,TFP
1968-01-01,1001.92240510187,1326.18164025042,1393.12470564469,1753.70071748014,3.73333333333333,467.319246601757,1.19666666666667,1.10514790333427,380.972446380614,46.570694164639
1968-04-01,1003.3682134194,1328.79251028994,1394.37031369514,1754.73247880755,3.56666666666667,466.895158152826,1.495,1.04918352240468,381.92715492966,47.2097782243656
1968-07-01,1003.81495557795,1327.68280079439,1395.61546328852,1754.38282476083,3.53333333333333,467.906993206826,1.48583333333333,0.980352428215132,381.89423384121,46.986042267191
1968-10-01,1003.98960523157,1328.63870442169,1395.79011294214,1754.47442375782,3.4,468.674875599613,1.47916666666667,1.40513041980598,381.720670364599,46.4712690597824
1969-01-01,1005.3242872621,1332.28118118047,1396.52658780491,1754.95053340916,3.4,468.074023357477,1.64166666666667,1.03279295889982,382.485161563715,46.2715973148972
1969-04-01,1005.41464288212,1331.22429668427,1397.21515059269,1755.25584774219,3.43333333333333,469.360964157238,2.08166666666667,1.26918926499023,381.676682416587,45.5856334075807
1969-07-01,1005.75810878735,1331.5677625895,1397.35961145712,1755.20580542217,3.56666666666667,470.091456906522,2.24583333333333,1.39565091756467,381.738260127403,45.3982647034646
1969-10-01,1005.02682837443,1327.71122782617,1398.20939164687,1755.19445206632,3.56666666666667,471.417438198236,2.235,1.28133806617088,381.317457338554,45.2620491079667
1970-01-01,1004.60282393182,1324.47013568689,1398.76100469879,1754.6441778867,4.16666666666667,471.875489778327,2.14333333333333,1.39925347775984,381.579840767113,46.3200832153588
1970-04-01,1004.46832492029,1324.33563667536,1398.82049216904,1753.08832905424,4.76666666666667,470.476890724123,1.97,1.38435079729622,383.094309337741,48.0956646667644
1970-07-01,1005.01387528618,1324.88118704125,1399.55965343762,1752.34965357107,5.16666666666667,470.07328219295,1.67583333333333,0.816259414279956,384.618230348771,49.4694093102187
1970-10-01,1003.63124456486,1318.47658062203,1399.90285653923,1752.08173338708,5.83333333333333,470.489562127498,1.39166666666667,1.31129489549562,383.757959240504,49.3874418439347
1971-01-01,1005.9679005711,1329.04834014445,1399.34635029207,1751.75066825087,5.93333333333333,468.619563314266,0.964166666666667,1.51550483925285,386.623034425447,50.6154986329389
1971-04-01,1006.24978339207,1330.89888258219,1399.82373659662,1751.66925085195,5.9,468.542997516986,1.14083333333333,1.30853245248585,386.959555618819,50.6705505030697
1971-07-01,1006.71782951926,1332.14212638981,1400.09627924023,1752.32220326774,6.03333333333333,468.098126891543,1.36833333333333,1.00973027954926,387.84662218993,52.8049145419445
1971-10-01,1006.70509364015,1330.9643287887,1401.0572608889,1753.4074308196,5.93333333333333,469.203405910548,1.1875,0.826861003378664,387.049242658797,51.4501192326915
1972-01-01,1008.24284011706,1335.19973403543,1401.42540338949,1754.58749718909,5.76666666666667,469.227238787197,0.885,1.53622893706298,388.444623765791,51.738695616
1972-04-01,1010.29529764958,1339.50792631036,1402.88788870929,1754.99652782876,5.7,467.97847914246,1.075,0.610361845555498,390.465593508258,52.4229305581048
1972-07-01,1010.95256359474,1340.90593638331,1404.13512686717,1755.19055809592,5.56666666666667,468.140757378546,1.185,0.934567498470029,391.006108211461,53.0792309683382
1972-10-01,1012.33457128588,1343.02324150497,1405.32086364153,1755.81261506406,5.36666666666667,468.559607126606,1.28583333333333,1.26157106211333,391.82634930176,53.9140609506959
1973-01-01,1014.55313633508,1347.41580521781,1406.55225384281,1756.73622004386,4.93333333333333,468.354562212752,1.63416666666667,1.15626349442372,394.037719892467,54.9436580351994
1973-04-01,1015.45575064912,1349.38794844352,1406.8578514582,1757.37550529728,4.93333333333333,468.546688779767,1.95416666666667,1.51222110946799,394.130992605304,54.3614568552311
1973-07-01,1014.6629790357,1346.08157950296,1407.45261449415,1757.46867123283,4.8,469.956885740813,2.64,1.88975415110296,393.157069827052,53.3001803935055
1973-10-01,1015.34677578039,1347.49001709972,1407.54410940852,1757.97769741988,4.76666666666667,470.261230839344,2.49916666666667,1.96925768464314,392.507742450186,53.6039924479155
1974-01-01,1014.3094829881,1342.02395628732,1408.27330023421,1757.56455148293,5.13333333333333,470.504041765532,2.33083333333333,1.88412165929238,392.304207191058,52.8071105645865
1974-04-01,1014.35668805565,1342.44780963442,1408.70885530441,1757.22580547968,5.2,469.751041890805,2.8125,2.34967829915456,392.040775496254,53.4899244833971
1974-07-01,1013.13001866986,1338.93967247201,1408.63826815872,1756.78720978934,5.63333333333333,470.693892925049,3.0225,2.85808514448914,390.974040227059,52.0507338074661
1974-10-01,1012.47092582876,1336.3387710452,1407.59529768691,1754.79683489352,6.6,469.538377806092,2.33666666666667,2.90239053885412,391.856158226773,53.3406543663187
1975-01-01,1011.05423715008,1325.4694650173,1407.8945710365,1752.66275851803,8.26666666666667,468.526385148116,1.57583333333333,2.24052727034082,392.64583132244,55.7643342115553
1975-04-01,1011.58127964145,1325.13070123436,1408.79897246624,1752.55006018589,8.86666666666667,467.485395258985,1.355,1.48559332891597,394.301766953037,57.0532708920036
1975-07-01,1012.92277296976,1331.14395701942,1409.38431852449,1753.46048430806,8.46666666666667,466.546491612234,1.54,1.76481738906431,395.427757332498,56.4848084478803
1975-10-01,1014.0060524162,1333.05368745085,1409.8967115489,1754.17733275067,8.3,466.653758481765,1.35333333333333,1.65334506058021,395.523573985097,55.4456355199796
1976-01-01,1016.02206068439,1340.67115987451,1411.14643254253,1755.81566956924,7.73333333333333,465.93741019481,1.20666666666667,1.03387288763891,396.98578570991,55.5202481661929
1976-04-01,1016.56210211415,1343.51899603253,1411.6864739723,1755.57976114581,7.56666666666667,465.741148582483,1.29916666666667,1.01109997972892,397.94199374142,56.3653067332062
1976-07-01,1016.81184769572,1344.14824871094,1412.70250682842,1755.78515725642,7.73333333333333,466.239109490657,1.32083333333333,1.2812727342078,398.123185359046,56.1907348222236
1976-10-01,1017.29801957877,1345.01249287799,1413.56963155314,1756.03592374117,7.76666666666667,466.214553621209,1.21833333333333,1.75717890626163,398.447389108639,57.1469370967696
1977-01-01,1018.22171710899,1348.91038732808,1414.30303406875,1756.76463997351,7.5,466.048170523646,1.165,1.59595020567858,399.05014132994,57.7326475579796
1977-04-01,1019.92493955523,1353.5018971892,1414.85681857242,1757.97411833039,7.13333333333333,466.03492361063,1.28916666666667,1.39308611293431,399.478202059591,57.331579728553
1977-07-01,1021.39824230531,1356.73891408789,1415.75040955406,1758.2453812656,6.9,465.668044652977,1.455,1.22378900349285,400.467511022452,58.8343618771302
1977-10-01,1021.12295721157,1357.16049592576,1416.05483622875,1759.32068894452,6.66666666666667,466.927988555949,1.62833333333333,2.14856945412329,399.1757973447,57.7993308650501
1978-01-01,1021.23683361289,1356.92654588945,1417.31815057265,1759.07197650887,6.33333333333333,468.635238234886,1.68916666666667,1.47918244619253,399.240411737496,58.4549132162944
1978-04-01,1024.79633890179,1362.89580633625,1418.56541411946,1761.41792001914,6,466.29197858424,1.82083333333333,1.81268934084517,401.183214064764,58.5114022338276
1978-07-01,1025.4778026198,1363.91682895438,1419.24687783747,1761.27451838543,6.03333333333333,466.067091641562,2.025,1.65900459062154,401.186834039786,58.4434504319521
1978-10-01,1026.51749132984,1365.96833068098,1419.50378368549,1761.79626479849,5.9,465.788590064307,2.39583333333333,2.08041374085777,401.814722938654,58.2425212455747
1979-01-01,1026.46175579351,1365.23919192651,1420.03570899806,1762.02257999818,5.86666666666667,467.926494439645,2.51833333333333,1.77154595186748,400.918601314078,58.2847861454378
1979-04-01,1026.32228089381,1364.42174832828,1420.67444814256,1761.49905346571,5.7,467.541338273162,2.545,2.39039201172159,400.642368084963,59.2844314929012
1979-07-01,1026.73664853234,1363.46623153098,1421.66852754952,1762.07697640572,5.86666666666667,467.801062962202,2.73666666666667,2.11376611401349,400.534940065054,57.8879225334917
1979-10-01,1026.68451179387,1361.67492052133,1422.57517092657,1762.31408735313,5.96666666666667,468.480225193826,3.39416666666667,1.97478486317412,400.447455779306,57.9813916074582
1980-01-01,1026.72622335901,1360.30318099298,1423.18776891374,1761.29385468236,6.3,468.317572440002,3.76166666666667,2.05794286132289,400.920416113769,59.9400388918628
1980-04-01,1024.39873817919,1350.59226961206,1422.36690356939,1759.25988928197,7.33333333333333,469.18323519286,3.17166666666667,2.17181593870409,399.831078735267,58.9735211806651
1980-07-01,1023.94953956291,1346.63393901464,1422.84794421933,1759.15446053319,7.66666666666667,469.717301391399,2.45916666666667,2.27528775251308,400.166259231311,58.4225765320319
1980-10-01,1025.51298539468,1352.46987931305,1423.48115078487,1759.79202490666,7.4,469.216239703776,3.96333333333333,2.72542019146474,401.275482518215,58.0362659568204
1981-01-01,1027.35672499735,1359.49996631668,1423.43804195711,1760.72781589239,7.43333333333333,467.129424911639,4.1425,2.46682464154942,402.950377318397,59.1345652596808
1981-04-01,1026.39901616092,1355.6116448217,1423.61670898571,1759.80242696301,7.4,468.087929951543,4.445,1.85779454418753,401.694142337518,58.1710707849886
1981-07-01,1027.2668963567,1359.41013767603,1423.1575554894,1758.88000954908,7.4,467.313641272956,4.39416666666667,1.78305609212618,402.535169073515,60.0612016856262
1981-10-01,1025.83258107999,1354.67276983167,1422.8617724352,1758.24830331784,8.23333333333333,468.192630845506,3.39666666666667,1.85615951562728,401.344176255324,59.5682031729569
1982-01-01,1023.93167252932,1347.79951774576,1422.83007718575,1757.09990074067,8.83333333333333,470.059648989717,3.55666666666667,1.39012833669403,400.622347882692,59.9067250818009
1982-04-01,1024.25635393131,1347.33679350466,1422.78370064808,1757.44004567807,9.43333333333333,469.507307431444,3.62833333333333,1.19728946929774,400.829635759665,59.298651872669
1982-07-01,1023.63819678095,1345.92498139472,1423.64158505603,1757.17431782768,9.9,469.636095155043,2.75166666666667,1.43002330192121,401.020179410967,58.7656869123617
1982-10-01,1023.49113529351,1340.87898118726,1424.94909466884,1756.45075308226,10.6666666666667,469.106182279383,2.32166666666667,1.10356517999318,401.926175609774,58.9509435042814
1983-01-01,1024.59063589267,1341.97848178641,1425.68693122097,1756.71153088558,10.3666666666667,468.442358125254,2.16333333333333,0.804634761568684,403.248688884328,58.7423528757383
1983-04-01,1026.63930462255,1349.32370407429,1427.00832401795,1758.14615530185,10.1333333333333,466.769364887768,2.20083333333333,0.674379981132966,405.525717351405,58.5363801906794
1983-07-01,1028.33271130053,1353.75700817108,1428.51908224333,1759.90493380105,9.36666666666667,465.428421089453,2.365,1.04214300421962,406.242380609567,57.3543234189921
1983-10-01,1030.1390808437,1360.82775106279,1429.22249942894,1760.65636470703,8.53333333333333,465.453170737372,2.3575,0.73305154162542,406.724739433773,57.4396068385412
1984-01-01,1031.9133987918,1367.60311106836,1429.881564182,1761.76357576276,7.86666666666667,466.03965485244,2.42166666666667,1.05857980675317,406.888999274963,58.2885334738886
1984-04-01,1033.45229367558,1369.83645318742,1431.04592679276,1763.31501039675,7.43333333333333,465.502651664437,2.63916666666667,0.837783061593231,407.507679186444,59.0282992468395
1984-07-01,1034.1903760784,1370.57453559024,1431.78400919558,1762.65206050498,7.43333333333333,465.650947713288,2.8475,0.807488030620435,407.93324421016,59.52016666429
1984-10-01,1034.74038470185,1370.08105648444,1432.52145929847,1762.98563559781,7.3,465.838853474077,2.31666666666667,0.669150138702442,407.994133191136,59.7463618918295
1985-01-01,1035.54544942957,1368.04905149923,1433.88674958105,1763.61264562947,7.23333333333333,465.667094899676,2.11916666666667,1.14359907007953,408.161386974328,60.855764511552
1985-04-01,1036.24618314966,1369.10885203239,1434.95923094115,1763.06526781994,7.3,465.603440871409,1.98083333333333,0.616879081675981,408.498422395574,60.6529940167134
1985-07-01,1037.53020411858,1369.67344543791,1436.24325191008,1763.7023066334,7.2,465.07268289212,1.975,0.578263506354641,409.768896347249,61.3270025172568
1985-10-01,1038.02805815579,1370.89072703852,1437.11147674103,1763.78780440953,7.03333333333333,466.322176949983,2.02583333333333,0.576670812291312,410.20316077035,61.0925326563931
1986-01-01,1038.7548167782,1371.25841884786,1437.83823536344,1763.93344861599,7.03333333333333,466.112487723147,1.95666666666667,0.487224309093917,411.373860932874,62.0281835463562
1986-04-01,1039.00102377789,1371.14426509722,1437.71407156939,1763.84963196891,7.16666666666667,466.336329295286,1.73,0.3990647927076,412.140834510475,62.8349473769967
1986-07-01,1039.75433454261,1371.89757586194,1438.28168125939,1763.8335799002,6.96666666666667,466.964558313168,1.55166666666667,0.402608070023793,412.623075108442,62.9513932297436
1986-10-01,1040.03156666583,1371.08586800523,1439.11498525107,1764.28733929912,6.83333333333333,468.127784806253,1.56666666666667,0.555841158293686,412.379008943986,62.5989592856515
1987-01-01,1040.53531549306,1370.85701282326,1440.17173087925,1765.15270828553,6.6,468.456213594261,1.555,0.723407049608912,411.887455996538,61.5568046632414
1987-04-01,1041.43931731023,1371.76101464042,1441.25938747715,1765.59338015464,6.26666666666667,467.912565375702,1.6625,0.667919742089592,412.605315556582,62.6277512769318
1987-07-01,1042.09709639662,1372.78576661571,1441.91716656354,1765.93439992094,6,468.127784806253,1.71083333333333,0.723436204157615,412.627918075245,63.0061161864606
1987-10-01,1043.48508275197,1375.98868482163,1442.56850133721,1766.58499101384,5.83333333333333,468.063823959233,1.72916666666667,0.823964143412642,413.486251052499,63.0905102824409
1988-01-01,1043.84592981302,1373.42961641345,1443.84931808811,1766.04229359003,5.7,468.766074036215,1.66583333333333,0.782834357188355,413.829764975056,64.5294455512267
1988-04-01,1044.95258680579,1374.53627340622,1444.77265697271,1766.88703752351,5.46666666666667,468.790931909154,1.78916666666667,0.961890751343805,414.102138374413,64.7913199441724
1988-07-01,1045.26777538451,1373.73413192513,1445.63679477991,1766.82956435513,5.46666666666667,468.590973308584,1.99583333333333,1.17105667590192,414.39597827643,65.2283798015692
1988-10-01,1046.33318857817,1375.17337732985,1446.70220797356,1767.58502860712,5.33333333333333,467.956203293101,2.1175,0.798611473454346,414.785373307436,65.2229169468256
1989-01-01,1047.13832529071,1376.72201189114,1447.1417135658,1768.31910582973,5.2,467.766657959189,2.36083333333333,1.09328747603824,414.649415654686,64.9238419557371
1989-04-01,1047.69498901501,1375.78611059377,1447.8813599578,1768.55562693399,5.23333333333333,466.576613228487,2.43166666666667,1.02852413845614,415.023643359491,64.4661485260212
1989-07-01,1048.16166215118,1375.11855606955,1448.16505042627,1768.40479645694,5.23333333333333,466.267435695419,2.27083333333333,0.721610220118599,415.532990328525,64.9926262655167
1989-10-01,1048.10274537643,1373.14019456919,1449.01771699232,1768.1908330967,5.36666666666667,467.111639895,2.15333333333333,0.693409253216678,415.567481737371,64.7823895051728
1990-01-01,1048.96339841018,1374.38769528073,1449.51473326173,1768.83216733815,5.3,467.254766343097,2.0625,1.09803108354539,416.404163014897,64.9863202712606
1990-04-01,1049.03849332534,1372.11893289868,1450.13478865364,1767.92607683227,5.33333333333333,467.473270146463,2.06083333333333,1.02599097358958,417.16141977134,65.1556256842889
1990-07-01,1048.70988460278,1369.79424991987,1451.06632261888,1766.87439111325,5.7,467.623331457413,2.04,0.889001170501672,417.464877416195,65.1845064365138
1990-10-01,1047.50036783013,1364.04787264424,1450.92443164537,1766.31639052206,6.13333333333333,468.422033297483,1.93583333333333,0.754070786081458,416.58586970961,65.062028116589
1991-01-01,1046.723763961,1360.70702571378,1449.9706798114,1765.22983471274,6.6,467.952490169064,1.60666666666667,0.991782581744703,416.846205814,65.4983978210825
1991-04-01,1047.17798759504,1359.85404119108,1450.42490344545,1764.75578154056,6.83333333333333,467.654992645717,1.46583333333333,0.68291524712416,418.453560094745,66.099977191832
1991-07-01,1047.29970926379,1360.8491308567,1450.54662511419,1764.74879528395,6.86666666666667,467.345400649245,1.41083333333333,0.731712348716787,419.168298677702,65.9041441682704
1991-10-01,1047.39302318706,1361.80825105429,1450.63993903746,1764.06512084802,7.1,467.741544132966,1.20416666666667,0.538471699612106,419.750265432473,65.7096616466677
1992-01-01,1048.2737886416,1360.94984223764,1452.22742121431,1764.2727525236,7.36666666666667,468.194482971747,1.00583333333333,0.428413450321432,421.681290098009,68.2269191775742
1992-04-01,1049.03849332534,1363.8838293825,1452.46255714058,1764.43187040436,7.6,467.817796252191,0.9425,0.635646692376501,422.519737064086,67.8908736454698
1992-07-01,1049.63723111577,1364.48256717293,1453.41465218914,1764.23762917629,7.63333333333333,467.646612718432,0.814166666666667,0.474804415461511,423.423693087399,68.0141707550215
1992-10-01,1050.28733532816,1366.41200653132,1454.06475640153,1764.25108890697,7.36666666666667,467.045152087445,0.759166666666667,0.673602501899054,424.05206723797,67.8541931907128
1993-01-01,1050.18019393249,1367.56803982624,1454.30972804572,1764.4988659937,7.13333333333333,466.253273596005,0.76,0.567200607523021,423.261263570736,66.0489619928918
1993-04-01,1050.46839043482,1368.27377346961,1454.59792454805,1765.19575299154,7.06666666666667,467.045152087445,0.75,0.60565320501852,422.684834370177,65.5470511705573
1993-07-01,1050.61354622888,1368.41892926367,1455.26893606745,1765.16036532146,6.8,466.359912087503,0.765,0.600627341918271,422.884631722606,64.623338847215
1993-10-01,1051.62107027283,1371.89571456666,1455.57470284554,1765.72826717688,6.63333333333333,466.222109915606,0.7475,0.520203749349369,423.397606130729,65.5900278127527
1994-01-01,1052.32841663461,1374.61520124839,1456.28204920732,1765.7165920413,6.56666666666667,464.925439847609,0.803333333333333,0.483367252003933,423.759317272249,64.6694619754923
1994-04-01,1053.39345212321,1377.65268727177,1456.64036797362,1766.7010287052,6.2,465.214939254394,0.985,0.497354152748544,423.756428768494,64.4624464788093
1994-07-01,1053.65927540104,1376.73971497439,1457.26017392195,1767.22290926201,6,465.122352399884,1.12166666666667,0.539516016546947,423.220614934084,64.3434750556644
1994-10-01,1054.48149843663,1380.29115223878,1457.72841428703,1767.58016864643,5.63333333333333,464.315038121284,1.29166666666667,0.54872226393499,424.394203477298,65.1266343932871
1995-01-01,1054.55519428668,1379.59264347943,1457.97925810192,1767.06180650648,5.46666666666667,464.475677635626,1.4525,0.572468197448412,424.39994367591,65.3820291638466
1995-04-01,1054.62094829018,1377.70138786352,1458.7504824034,1765.94418952381,5.66666666666667,464.348726465917,1.505,0.438857542313286,424.885232114617,66.4153668827005
1995-07-01,1055.15066054783,1377.83505999957,1459.10429312054,1766.65655356571,5.66666666666667,464.58902801567,1.44916666666667,0.474038372496628,424.872378735946,66.5687382950028
1995-10-01,1055.55262392055,1379.42046913698,1459.50625649326,1766.30767038585,5.56666666666667,464.523723145256,1.43,0.491576807542442,425.5016787611,66.8331124072399
1996-01-01,1055.95557248547,1380.21480763402,1460.08510659869,1766.0533272945,5.53333333333333,464.792352243888,1.34083333333333,0.540318011090528,426.032499380294,68.3997736166343
1996-04-01,1057.40311868862,1383.21277249077,1461.18053976199,1766.75663685467,5.5,464.276523254069,1.31083333333333,0.379497164300678,427.057818062371,67.7091663917793
1996-07-01,1057.99970919431,1385.33611020953,1461.60060771522,1767.37959865335,5.26666666666667,464.31407543037,1.32666666666667,0.281727067779111,427.442750407524,67.7040217184475
1996-10-01,1058.73164524571,1385.30758632241,1462.15570906095,1767.50955085909,5.33333333333333,464.290005145021,1.32,0.506672254334844,427.567952137751,68.1727404486748
1997-01-01,1059.22501347783,1386.93948677704,1462.64907729306,1768.25870185508,5.23333333333333,464.942661267271,1.31916666666667,0.618805062153976,427.501197389427,67.6919401861616
